id,method,factors,nobs,bias_withoutC_L2,bias_withoutC_L6,bias_withoutC_L8,bias_withoutC_L12,bias_withoutC_Ti8.b,bias_withoutC_Ti12.b,bias_withoutC_C1,bias_withoutC_Errvar2,bias_withoutC_Errvar6
984,DWLS,8,200,-0.8374868556190046,31.537437932173674,6.345927808309989,8.247837687474835,-1.2533469508069301,3.76082876612559,12.770270179345012,5.2284820622466714,-14.42330205319312
985,DWLS,8,200,4.236993153431124,23.348896658346995,-5.732403919287004,-9.987993643064168,1.2533469508069301,-8.78448378958718,46.947179400585,27.370740683094446,-31.34006533911891
986,DWLS,8,200,-6.649805942913006,60.41245829247768,0.595902108738125,2.0043145110868283,-6.2706777943213705,-17.6374164780861,39.743530910908675,27.921140627644725,-70.01234447279313
987,DWLS,8,200,-1.4728150848965087,20.200304408921344,-1.3667982394825056,-14.247091361480502,7.52698620998298,11.3038540644565,49.88590902938,12.792318891282505,-3.1768599793764034
988,DWLS,8,200,-12.370024264466137,10.350471866882001,1.0268882573718634,-23.154706942379498,8.78448378958715,-1.2533469508069301,-9.295659750031326,28.371937032970568,-31.934276847816097
989,DWLS,8,200,-15.7544149473475,39.24246847707517,9.356673154759493,12.40738251182468,-15.096921549677699,1.2533469508069301,19.337848551082004,29.04582975877223,-50.36114272875625
990,DWLS,8,200,-13.026071251210261,30.44448477572017,-5.471815982944009,3.072312929079668,-5.01535834647337,10.043372051147,-11.238488631620323,-4.51704610012749,-66.28728543073547
991,DWLS,8,200,-3.638568404955009,28.607884422483504,-13.084575548046512,17.042132837777334,-5.01535834647337,-7.52698620998298,-8.383224290801,56.49043652103444,-31.815688017963122
992,DWLS,8,200,-4.411671070224624,25.377886983886675,0.6759496360279893,-0.4354416513316547,8.78448378958718,-13.8304207961404,0.39786882471200735,17.27004577334334,-31.812106508684064
993,DWLS,8,200,0.6136065594121165,21.393474541744673,-1.6547991796088817,4.418463244807676,-22.7544976641149,-1.2533469508069301,58.50960986580134,-5.4036528517286015,-3.9100235842315714
994,DWLS,8,200,-19.42668127645901,32.0156633078715,6.2181888653971145,8.07821964100051,7.52698620998299,1.2533469508069301,17.921316466212662,17.81173676180806,-34.224098341430306
995,DWLS,8,200,-8.84347350635413,10.962124857219166,14.044830075648246,0.9695706130426659,-11.3038540644565,7.52698620998299,-28.921100059347665,21.04817859713778,-18.936569513591724
996,DWLS,8,200,-5.301955384277635,16.425742651909843,-4.17617062893226,13.927171754176165,-2.50689082587111,8.78448378958718,45.28491604680934,21.26337320661639,-36.35769502644531
997,DWLS,8,200,-8.139305870826133,6.554091274047677,-6.486467340420382,-29.516214125919504,7.52698620998298,3.76082876612559,11.37467514617067,11.83200931220084,-3.7320318900843814
998,DWLS,8,200,-5.869086397628509,6.724630064550838,-4.803218284636632,-11.692851109420996,-11.3038540644565,-5.01535834647337,-41.501098842885334,-22.28130682919861,-15.371789458838592
999,DWLS,8,200,7.593105711176495,30.201195008105845,4.833547109145991,2.535826982697831,2.50689082587111,15.096921549677699,37.40244343207968,-12.914144232362224,-13.04480715327844
1000,DWLS,8,200,7.071258259982241,57.416605852190685,2.007019388646114,-9.378287131871,-1.2533469508069301,5.01535834647337,57.03876532750735,-43.226728918421664,-60.27783814349578
1001,DWLS,2,400,-16.656227991394505,17.54229620184933,-2.7872457317998784,-11.16134011811933,-2.50689082587111,-1.88008195911875,32.853005284599334,18.038184284171123,-29.986028168597663
1002,DWLS,2,400,-0.26298047928625945,27.70379738023817,1.4559032137894945,-3.3645980845531573,-10.043372051147,-6.89869589723279,16.05490967353368,-2.5944439366861074,-39.56952930797109
1003,DWLS,2,400,-1.0134969495548818,25.507473913976007,0.6421302363996129,2.0918113720926708,8.15557379307184,1.2533469508069301,15.770678296979998,15.64271059578362,-38.957585241926715
1004,DWLS,2,400,-4.575515656379009,15.910485635505012,-2.6881544879206327,4.443308497762995,-2.50689082587111,-4.388007229940119,28.92887665784033,10.812698319719177,-23.896222035351254
1005,DWLS,2,400,0.5371476766089928,11.787523427960338,-6.132995625531379,6.69918389200234,-8.78448378958718,6.8986958972328205,2.0500020040200018,6.610434183348622,-20.6196822726111
1006,DWLS,2,400,-0.9978287611783765,41.81790639931151,2.4104452677148753,7.7534270734485045,11.9347566692275,17.6374164780861,29.146993381050667,-5.567003619218608,-49.05913106928407
1007,DWLS,2,400,5.774395491127876,18.599391357221496,3.4200912905412437,-1.6894529673190015,-5.64290691624741,-0.6266611701750471,0.988065674408678,-22.119167616332494,-25.011318783054225
1008,DWLS,2,400,10.320931004883363,36.134578625523,-1.2377896498311363,6.052741060998845,-2.50689082587111,7.52698620998299,36.55402981733567,-5.872681765936937,-33.21163906652891
1009,DWLS,2,400,7.4016459480678725,36.76848742010867,-0.31773569925412637,-7.796827210533172,5.01535834647337,0.626661170175061,36.45875134349434,34.17531788719778,-34.72185392649937
1010,DWLS,2,400,-1.051859534692376,9.926769311217498,-0.5569268590706333,13.0759204945205,-3.76082876612559,1.25334695080694,-6.850671848616005,-7.342670156383331,-19.874482553052346
1011,DWLS,2,400,6.668423075469124,25.06653275121168,-1.409174462799756,-3.07072672225267,-0.6266611701750471,9.41374143235366,27.988659977226682,-2.204842395807495,-30.194293677409068
1012,DWLS,2,400,-3.0853797831513763,27.681983661470678,1.6667772556131222,-0.7984795861556612,-4.38800722994011,1.2533469508069301,7.386908262706679,14.789977110039446,-39.59147884449672
1013,DWLS,2,400,-1.2367174553768874,9.111016974007162,6.774140917038624,18.64401640083167,-6.89869589723279,15.7310684610171,6.410501260601331,-2.5789926002647228,-18.536246253208905
1014,DWLS,2,400,3.281034132166363,41.510756959688166,0.8479688828202381,5.731180288815345,8.78448378958718,8.78448378958718,27.205280652596347,-7.594017107809162,-42.4648462053586
1015,DWLS,2,400,6.021743612651995,20.108784201016842,-5.135983644862757,3.343736210684345,0.626661170175034,10.6734010799786,12.126523751838999,-4.162303660088056,-32.109594535020626
1016,DWLS,2,400,-0.7833817956192507,4.762818086842166,-2.1850276551067527,-7.1760821452156645,6.89869589723279,-6.27067779432138,-8.399086986828657,-5.470111353566658,-18.345299514757816
1017,DWLS,2,400,-9.051539674487255,38.858605997293,-4.720390767981753,-4.492794102950837,1.88008195911875,18.2742585445444,14.270729553596004,20.518625235320833,-31.669764547937973
1018,DWLS,2,400,-5.125580758300635,24.13740059754767,-1.1223444780241314,2.4489512140678333,-10.043372051147,1.2533469508069301,16.883800770132,24.437660229632503,-31.740920128627653
1019,DWLS,2,400,4.445577387701488,23.253897319912177,3.1288798850453716,6.912209161011004,5.01535834647337,6.27067779432139,-13.109010632800327,-0.9034183709944373,-33.97444312329079
1020,DWLS,2,400,7.954067905959247,24.517660057064667,3.5154516762978676,-3.751857903911989,3.13379820214265,-2.50689082587111,17.909327432782007,25.255793289421668,-15.16824245114609
1021,DWLS,2,400,-0.27690690209462854,30.038092212599178,-3.8763177215660054,3.618778250497834,-3.1337982021426596,6.27067779432138,35.585003351240005,4.697210640566675,-41.388823722625936
1022,DWLS,2,400,1.9201127278852397,9.000679668861498,-4.017155603337624,2.818124068034833,0,-1.2533469508069301,19.570434601695,-9.71234619029138,-25.637367131467037
1023,DWLS,2,400,-0.6655624112568842,29.674601636618835,-5.007850195146505,7.038259458431007,-4.38800722994011,1.88008195911878,18.093043411218666,4.727031795332497,-28.697463347533752
1024,DWLS,2,400,5.256713899297119,15.55316975292,-0.6228174040955048,-10.654788715460494,-2.50689082587111,1.2533469508069301,-20.140915068248,5.84086455939583,-18.750447320289386
1025,DWLS,2,400,-0.26647086804088005,8.211538794514677,-1.3173256867706344,-2.3418667204688215,0,-15.096921549677699,28.525960640530002,5.885198278964446,-29.300015185526096
1026,DWLS,2,400,2.2472928004589887,16.50000778667251,-4.473166805647508,-6.790504425863173,1.25334695080695,-11.3038540644565,17.20205778404734,1.5140695627547294,-29.80078946646969
1027,DWLS,2,400,-7.593657819048624,16.3971965124875,-4.25531718620438,-3.5223721934766568,-3.76082876612559,-3.76082876612559,17.234406397016343,4.113779889590565,-25.811871953439375
1028,DWLS,2,400,11.285494304619364,24.761267220951012,3.5315220705367385,5.856981023977674,0.626661170175034,6.27067779432138,-5.742850483890005,-2.2695244850186005,-16.224588227580945
1029,DWLS,2,400,5.440691567362238,12.477023328551995,7.4805916675965,4.248089129388344,-4.38800722994011,1.88008195911878,12.661906404529338,14.262467287134168,-9.983731328708743
1030,DWLS,2,400,-3.388470445606001,19.558217463941503,4.440379353205751,3.0029485125580013,0,6.27067779432138,31.304933785856008,-12.183692347716944,-34.2238511531025
1031,DWLS,2,400,-4.815426633065625,11.714167121780676,6.46024060744875,14.826673810548513,-3.76082876612559,8.78448378958718,0.09270043343834189,-10.675985395258884,-25.216755928416873
1032,DWLS,2,400,6.084187872328742,27.71347952016684,-3.2676941715378827,-5.60803452999283,1.88008195911878,-2.50689082587111,19.562835726075665,-17.453099646208052,-30.082613524155004
1033,DWLS,2,400,3.1389147816337504,27.303557688906004,2.0696830437757496,-8.087377611594171,6.8986958972328205,11.9347566692275,10.69818253147901,4.713297272069169,-24.485194897909373
1034,DWLS,2,400,-4.500619501822636,32.38738691693418,2.578802766692992,1.49763738337233,-0.6266611701750471,5.01535834647335,22.97312079703301,21.698241761273344,-34.87221920950906
1035,DWLS,2,400,-2.8032499367998813,11.60115027740551,-8.094165585955881,-7.334521619329164,-6.27067779432138,1.2533469508069301,-30.09216413015633,-7.679231503325557,-18.97053795810469
1036,DWLS,2,400,-3.294297419454875,28.997619262697672,-0.8607374996163764,4.846446285291665,-11.3038540644565,-2.50689082587111,21.73438598262434,-16.156161390476377,-33.05780333448328
1037,DWLS,2,400,-3.0479154464505,17.968671464998682,-4.841752864528259,-6.675776095217005,-5.64290691624739,-2.50689082587111,5.208074073016341,11.389924840326666,-31.30726760809016
1038,DWLS,2,400,5.3504348316243675,28.85257513080984,3.488172739932613,1.9733526333646778,-5.64290691624741,-3.1337982021426596,40.86640329596634,27.64172770830222,-32.988749892890155
1039,DWLS,2,400,-6.4579757861046305,14.620834773926338,2.8811295973109887,-4.870260871213339,-11.9347566692275,-12.566134685507398,-0.3378726559826554,10.951529350906675,-36.65844295075703
1040,DWLS,2,400,-13.626085257344753,26.760947679856674,-3.0539102349040057,-11.88634072516583,-10.043372051147,-4.388007229940119,55.29124088540102,-0.07874661263166445,-37.38840376384235
1041,DWLS,2,400,-4.642064456060135,11.072968264919178,-2.8857123720003877,1.6415071839125015,-4.388007229940119,3.76082876612559,9.201718300243005,7.237306193517224,-37.31439133226063
1042,DWLS,2,400,1.631029179474247,11.234344877919836,1.8151167236740013,0.9266396028749976,-1.2533469508069301,4.38800722994013,-10.186536316298993,-10.447706926639437,-24.95287340156422
1043,DWLS,2,400,3.3644857470380014,26.16283659882233,4.428239156475,-11.205653588255835,6.8986958972328205,9.413741432353639,33.77228038212334,-2.1885235026024916,-28.3558877666425
1044,DWLS,2,400,-0.3373699772137584,21.978556212994015,2.693216492933498,4.7427892186308425,-0.6266611701750471,-1.2533469508069301,31.314530760316337,-5.0987868297027665,-13.813372052838591
1045,DWLS,2,400,-0.9186151632522566,19.613850329212,-1.9469113856626363,-2.8185941163041592,7.52698620998299,1.2533469508069301,6.313828096652005,-2.8129721037308295,-20.41810402576656
1046,DWLS,2,400,-1.1373379180570076,30.419698501831334,-2.7820792272898744,-3.205845718317668,-8.78448378958717,-8.78448378958718,22.168449178470663,24.83448513865334,-35.30688502980328
1047,DWLS,2,400,10.12673841814049,37.961987367072496,-0.23546083820501218,2.0574034394686787,8.78448378958715,-3.76082876612559,32.402579020800665,1.243378970734732,-39.69149224585953
1048,DWLS,2,400,-4.110805226836378,14.655257719430844,-0.08265486040913428,1.6395672188361614,-5.01535834647337,-6.8986958972328,7.580501607722667,6.450338916858334,-37.5067075096286
1049,DWLS,2,400,0.31348198977511343,14.490843019798177,-2.661359067689384,-5.628327545500005,-3.1337982021426596,-5.01535834647337,-18.130094857614992,-10.516426188199436,-32.602685724966875
1050,DWLS,2,400,-1.9139848981400003,21.795886514944,-1.6279269124888778,-18.742552589797164,3.1337982021426702,1.2533469508069301,8.251526606913677,12.381561947576387,-34.11440664593422
1051,DWLS,2,400,6.716709755499872,26.486218766373675,2.320312187876747,-1.1714030747826585,1.88008195911875,-1.88008195911875,30.291434333069006,-2.3864016673988875,-21.16686629825797
1052,DWLS,2,400,-3.5116041959478843,22.268483666482172,1.2643843762249891,-11.887115229318994,-2.50689082587111,3.76082876612559,4.424099613805003,21.186767006401954,-25.839074434799063
1053,DWLS,2,400,0.6458557654146213,25.57876659145884,0.1126496315434905,-0.5353901764228268,-3.76082876612559,2.50689082587111,23.16238237912401,-5.519016489066657,-34.436568173995624
1054,DWLS,2,400,-8.685768559868384,28.21795880687733,-1.5546298116353858,3.946964299315829,-5.01535834647337,2.50689082587111,7.024161039317005,11.120788488784177,-35.49009527786219
1055,DWLS,2,400,-0.7822150629842595,18.23906938221968,1.489527515403613,9.179705125878012,2.50689082587111,10.043372051147,-0.03414445073966303,4.96643291977111,-23.236864628090316
1056,DWLS,2,400,-6.8759988446767535,21.420962045285506,-3.138102521848887,-1.833997855063496,5.01535834647337,9.41374143235366,-5.645594796497659,20.587508344541675,-24.34015074830328
1057,DWLS,2,400,3.934144141800239,33.503539163553015,-2.0426617445556268,0.21283624932766365,3.13379820214265,-1.2533469508069301,39.39558648023167,25.66853123771723,-37.02574239262125
1058,DWLS,2,400,4.529540764626125,25.558079224344667,2.578819389343623,5.9114029976286755,-6.8986958972328,0,9.317760815838998,11.108493944075008,-23.401185889050943
1059,DWLS,2,400,2.1627515975073672,20.669554092369165,3.0523627123984904,3.271436772766164,-11.3038540644565,-6.89869589723279,4.145332533975329,-2.035664770595268,-34.24797654226391
1060,DWLS,2,400,-1.5491215428981298,12.777885127315,-1.713492205301384,-12.515751841822503,1.2533469508069301,13.8304207961405,4.208035728015665,-10.168068029744722,-19.191223758514216
1061,DWLS,2,400,11.997032504259874,29.028147333044174,0.9406127767243727,12.545556002371006,-8.78448378958718,-15.096921549677699,36.38260490976701,-14.601810339363047,-10.958566017383598
1062,DWLS,2,400,13.231550785095372,13.568897026964343,0.8823463359172445,5.760308580598339,-2.50689082587111,-6.27067779432138,-0.6191034470606576,0.9363058088747279,-14.249669989302664
1063,DWLS,2,400,5.241696105958371,35.307188182092666,-2.890087723514012,4.387632252825846,-6.89869589723279,-0.6266611701750471,10.26725750466767,-0.23286579540055283,-26.393277009159533
1064,DWLS,2,400,-5.004745462478629,39.84645712010234,-2.5768276758432602,-1.9920130328318262,-2.50689082587111,-1.8800819591187699,39.166879569054665,1.005387577468887,-42.676959209855944
1065,DWLS,2,400,-4.7665197192460065,25.630642220600503,-0.5964385100927505,-11.14938065705399,-4.388007229940119,-10.6734010799786,23.574714371930003,13.251362917663057,-36.187697796595
1066,DWLS,2,400,-12.1675095534335,14.407572727168343,4.604091473436115,5.171788731686999,5.01535834647337,-10.043372051147,27.590465244090336,16.557454897664453,-19.79349278413407
1067,DWLS,2,400,-3.889690882931757,8.180639752770835,-1.215997497129126,4.1711610495621665,-4.38800722994011,-3.76082876612559,-16.64345407499666,-12.758719590826662,-21.268595264372028
1068,DWLS,2,400,-2.0961653795583817,21.183138715687168,1.4532227712534955,6.3913347108111775,3.13379820214265,-2.50689082587111,22.317206292478005,2.0934476475250072,-27.540177417641402
1069,DWLS,2,400,-8.345344064842761,7.262137546979335,-4.554575912757749,3.4014201195351665,5.01535834647337,-1.8800819591187699,-9.513186120497323,-3.1544984830769423,-37.53055163488922
1070,DWLS,2,400,-7.118395262401628,20.597033697639674,-0.07992684055076194,1.9307036866635006,-6.27067779432138,1.88008195911875,-6.9734321125399985,3.738696967315834,-29.69275644945344
1071,DWLS,2,400,-16.000090399950512,14.93241233137451,-7.815525745647506,4.9286303876545094,-6.89869589723279,-7.52698620998298,15.372135386772346,0.7712253524536083,-17.931419641794687
1072,DWLS,2,400,-1.5815388264005108,20.14008705799168,-2.4898900711231295,1.3483823866550042,0.626661170175046,-6.2706777943213705,14.71209895699934,7.183641909175834,-34.99709945833172
1073,DWLS,2,400,-2.7306232583676344,22.07942586999251,5.272881218355244,-4.2518506789131685,-1.2533469508069301,0,28.675947538909007,1.1847496140094456,-41.00479709087672
1074,DWLS,2,400,-3.444221227746,28.72396066596433,1.488750966828614,-1.1203956496479983,1.88008195911878,-6.8986958972328,19.97307057518601,2.7220077516972188,-39.169669641337194
1075,DWLS,2,400,-10.993920389092512,23.092261815539842,2.2101322032786195,14.828987250734505,-0.6266611701750471,6.27067779432138,41.845318163349674,10.97388920701472,-36.190363427430626
1076,DWLS,2,400,-5.31993159128838,29.187500360193003,2.8429928639159967,-10.107679860478669,-8.15557379307185,-2.50689082587111,32.355513385547674,14.080877520513896,-31.971967425268755
1077,DWLS,2,400,7.222537152729247,24.619382501335163,3.9396517512432503,5.844073633367346,0.626661170175034,1.2533469508069301,19.971838395698015,-7.813474362613605,-22.85644963470625
1078,DWLS,2,400,-14.984641464273752,24.77704888859916,-0.7756223395163769,4.116724832159173,-3.11295409092447e-16,3.76082876612559,18.71905735363568,28.19170547718251,-18.04874244220406
1079,DWLS,2,400,-9.715256506015624,19.108887583801344,-0.8196554870082556,5.409443339659,1.2533469508069301,7.52698620998299,31.784434932208004,13.844982091566669,-26.10670492121891
1080,DWLS,2,400,-3.3524485195017553,25.86105309838468,-5.6122040714656345,5.082597427335338,11.3038540644565,1.2533469508069301,46.341340193838676,18.023999212353896,-30.80371284489437
1081,DWLS,2,400,6.791420354517491,36.53322921390001,2.469754384523876,1.5843221570515098,7.52698620998299,-1.8800819591187699,24.895263422037665,-0.573904716129722,-33.031417545975465
1082,DWLS,2,400,0.5119276362134939,28.795664096065178,1.7380596857364954,-8.173027731987823,10.043372051147,-0.6266611701750471,2.3358537420146708,18.637642925523057,-29.597972139205
1083,DWLS,2,400,0.3604480586051201,30.825186590942838,-4.002704157312381,8.961885544283177,0.626661170175061,-3.13379820214265,70.35904167311634,7.744440225603895,-31.170942093897036
1084,DWLS,2,400,-5.5604126971625085,16.063410853445333,-1.059513111688379,2.421671459067502,-7.52698620998299,8.15557379307184,21.80770827086633,-2.408376989951657,-24.78548869536594
1085,DWLS,2,400,-5.936290353207002,18.684096683517502,-3.2535270761701316,10.774228178461335,1.2533469508069301,-1.2533469508069301,28.057812287594334,7.870358969165279,-29.450497097213752
1086,DWLS,2,400,4.921720684027492,6.638240572093334,2.7281696310226256,-7.995054421908658,9.41374143235365,6.27067779432138,0.8026649944066766,-2.379324885984712,-28.157829212118752
1087,DWLS,2,400,0.1097937389988729,16.523658147618676,-4.742482611575754,-13.411945068472006,-10.6734010799786,-5.64290691624739,3.0790802609436674,3.6823592717700104,-30.49632649861735
1088,DWLS,2,400,-5.885194001915631,22.709262415486506,2.4783296740123752,5.5713291836651715,8.15557379307184,7.52698620998299,11.97308718717168,-1.752600385991667,-43.390896666659536
1089,DWLS,2,400,-0.5753588555060113,15.5984820049415,1.2323371438434927,-10.306344467871838,8.15557379307184,2.5068908258711002,17.316557276819005,9.870711638775564,-20.502675859656247
1090,DWLS,2,400,-2.9510705721158823,13.793777851707176,-2.3731311223021274,-1.342142582409167,8.15557379307184,0.626661170175034,29.663958531404006,13.200411574491666,-26.019245499560157
1091,DWLS,2,400,-6.519463294002631,12.741197338177507,3.9972790830928724,-1.820024585855821,-4.388007229940119,-2.50689082587111,9.432872774748672,26.48810589484361,-37.320161539640935
1092,DWLS,2,400,1.913022178075749,23.456060946356512,-2.304666666904001,2.203971023336508,0.626661170175034,0.626661170175034,35.87949423579001,-4.748605122714443,-24.331227859871724
1093,DWLS,2,400,-9.861091911163259,32.18018934998851,-4.600643504678883,-10.27761497603234,2.50689082587111,1.2533469508069301,27.173619689554673,21.72943472607029,-46.149828432534065
1094,DWLS,2,400,-8.008318468123763,25.53501414434367,5.030335381955367,2.458598033336997,6.89869589723279,0.626661170175034,47.65609353087633,15.371783869586952,-31.989797570209216
1095,DWLS,2,400,-5.733546660184386,4.962158949553505,-0.10346869229188593,4.113558938393011,-5.64290691624741,2.50689082587111,-13.642781953842665,3.570187740024168,-9.09161616862969
1096,DWLS,2,400,-2.1686113514876313,18.284652663273672,0.06688256106636425,6.284929151491666,1.25334695080694,10.043372051147,2.0412341502400086,16.056576524619175,-18.264401188481553
1097,DWLS,2,400,-0.21618679616325354,18.440830985897513,2.6679993084641196,1.007681890656346,5.64290691624739,5.64290691624739,-3.848548930854993,7.749250251470007,-32.12149017300344
1098,DWLS,2,400,-7.2730941873385,16.09350229711167,3.4287124152227455,10.065196455977663,-2.50689082587111,-10.043372051147,14.462927921986669,21.882684943478615,-30.09489645319657
1099,DWLS,2,400,2.1829083351027485,14.649964347441333,-2.794846920337754,2.4655331977920065,1.2533469508069301,-3.1337982021426596,15.081089255954344,5.711290719590288,-13.708227956500776
1100,DWLS,2,400,1.2144346319432482,21.6659383280155,-4.639990730863006,6.038958522104676,-5.01535834647337,-3.1337982021426596,11.416733303088012,-10.293537312838327,-28.780680270676097
1101,DWLS,2,400,-1.338279400915507,27.551610732434007,1.8016159097777456,2.7750606277546774,-7.52698620998299,-1.88008195911875,40.41206155401467,5.792822717124446,-13.936814959202811
1102,DWLS,2,400,-5.088575849646504,27.32490825987568,0.7091266225091181,6.205979182382674,-0.6266611701750471,-2.50689082587111,45.017260398250016,17.66797512321584,-41.34339359959141
1103,DWLS,2,400,-6.181495685835009,28.556047069488333,-0.16722529056438507,-5.367393261111501,-5.01535834647337,-8.78448378958718,14.686008164308337,-1.9998684126463897,-35.878064333110004
1104,DWLS,2,400,1.7778205732944947,36.444536769395334,1.5255332988737407,6.550786097646996,1.2533469508069301,2.50689082587109,27.191468119541675,3.9346878304875106,-45.6534324523025
1105,DWLS,2,400,-7.676904503836887,4.486506697844506,-2.691746102528883,11.549064603552337,-6.27067779432138,1.88008195911878,-6.690089908016672,4.455870776959442,-26.0104985367725
1106,DWLS,2,400,-5.540148997253885,20.717793444477827,0.22937032500637555,1.4836436269389983,1.2533469508069301,-0.6266611701750471,-12.51325985484166,4.88442848567111,-16.466664922185156
1107,DWLS,2,400,-2.6782029409842534,15.376686156761338,1.1945867176112457,-5.891357570554331,-1.8800819591187699,5.6429069162474,10.00540845657133,10.73905729910834,-17.718025022341564
1108,DWLS,2,400,5.389507738129865,31.596636186725334,8.327224565548615,7.974190206901841,-0.6266611701750471,-6.27067779432138,17.81902374459201,-6.780719593076387,-26.889971036904686
1109,DWLS,2,400,-6.66705612633163,17.340177711719345,-0.6130656693851266,-1.567433497792333,5.64290691624739,1.2533469508069301,31.700977666761,2.1668297144963877,-18.735698127753437
1110,DWLS,2,400,-11.070941843284512,6.002644300021343,-4.832516027718378,-16.097919494200994,4.38800722994011,0,0.8516698955586637,23.043711756333888,-20.876914659665164
1111,DWLS,2,400,-3.1965326499720086,37.18666198126101,5.719449571424493,-8.148072871470662,11.3038540644565,4.38800722994013,21.156307991304672,6.083633197926391,-29.32589230330953
1112,DWLS,2,400,5.0202684841534895,30.304485065679177,-4.073500297402124,7.631107293489167,10.043372051147,5.01535834647337,47.30401683229433,2.409571419858613,-23.46513403909469
1113,DWLS,2,400,-0.8469029940715023,32.94903022925701,0.5509095637053762,0.6129570538338329,2.50689082587111,-11.3038540644565,22.957001849850332,4.836556819499728,-32.2514648656761
1114,DWLS,2,400,3.938954838792863,22.38218722240067,-0.16430026113188612,5.978340932017675,2.50689082587111,10.043372051147,-10.453914838780332,-0.42222084105804825,-26.270312363270943
1115,DWLS,2,400,-1.8914734808875011,19.960353007763498,-0.20592641072463003,5.0447959357305026,8.78448378958715,7.52698620998299,-4.644213391527004,6.649223547945563,-32.46193754495516
1116,DWLS,2,400,-6.050984912313012,20.030985501649333,5.151818655868875,-13.403335753601993,10.043372051147,5.64290691624739,42.82866129492067,6.497280668866943,-37.42932850703219
1117,DWLS,2,400,-0.40796498436300455,22.35353957923301,2.5521087409789978,-3.129112580972334,-6.89869589723279,-6.27067779432138,19.725716528324334,5.676517806899733,-39.982110887460465
1118,DWLS,2,400,1.7016976857862494,21.765974909147666,2.8571826847114954,-4.342138411738824,-11.9347566692275,3.13379820214265,-14.235627440395657,-3.4952536606588924,-32.387319731437195
1119,DWLS,2,400,-8.965251508133,14.439990368781002,-2.485369847579258,14.377408930779009,-5.64290691624739,0.626661170175034,32.12307500186101,1.0672836481063885,-31.595757706035
1120,DWLS,2,400,-7.345118151746751,21.510008279556995,3.7746896668679892,8.31366456458484,-1.2533469508069301,3.76082876612559,0.4575981794830061,22.967305281583055,-26.704689817417034
1121,DWLS,2,400,-6.329985801532128,12.01896470524851,-2.5367648923587534,-14.008780503035501,0.626661170175037,-6.27067779432138,-3.921151637603667,17.447390783370558,-20.27608610246265
1122,DWLS,2,400,-2.34935134802676,23.910882732439003,3.279022954432123,2.5540710703110077,0.626661170175046,6.8986958972328205,9.666677052215338,3.3942635123216753,-23.320268921516096
1123,DWLS,2,400,-3.6652054735417523,10.653096361662506,-1.563261753428885,5.653177710326678,-3.1337982021426596,-0.6266611701750471,5.2836834318799974,-0.4818678763924956,-26.93765268549625
1124,DWLS,2,400,3.404667869757863,31.375125078841513,-4.825284140312511,-4.771032825538831,-8.89761288754804e-16,-5.01535834647336,15.329018133343014,21.29093636651556,-21.79591280687329
1125,DWLS,2,400,-7.536686836244256,3.7888552878200072,-2.372913948972127,-11.236718407602671,-2.50689082587111,-6.27067779432138,6.920440827219007,5.018974199024442,-21.036273686402502
1126,DWLS,2,400,3.1700073888188687,24.201954477672334,-0.37101244180237636,0.5302893259208445,-3.76082876612559,5.64290691624739,-2.2194904163049998,12.228723922175561,-27.58931823306329
1127,DWLS,2,400,0.706064236293491,17.09871231007217,5.644688120349239,-2.176163313604836,0,3.1337982021426702,-6.922247323151664,20.909780349624167,-27.720674376357657
1128,DWLS,2,400,-6.388763370639886,37.39047935933034,6.140375478209989,12.797459067427337,-5.01535834647335,-3.76082876612559,49.879751765185,40.57283295590806,-29.414957770960783
1129,DWLS,2,400,-3.1800297505918813,27.214822245658336,0.9699498636932397,-1.9479687297678239,-4.388007229940119,6.89869589723279,53.631294961492685,23.870847986537505,-35.49982000077516
1130,DWLS,2,400,-3.258794896164124,14.800738070920511,5.00026214153175,0.5463100535693285,-7.52698620998299,-0.6266611701750471,-21.062738963003333,1.867486676458619,-28.35821801124203
1131,DWLS,2,400,-7.134922354212259,29.730643015375,-9.642167683842754,-11.129123394431488,5.64290691624739,0.626661170175061,20.843263227935005,16.722579251264442,-27.893432861041095
1132,DWLS,2,400,4.198356935097375,17.82759250359517,-3.4990365542628825,-1.3504703107214966,-8.78448378958717,4.38800722994011,48.24745323892967,9.260744896027232,-18.635107991691566
1133,DWLS,2,400,-3.3652053447412595,21.17891619807718,3.9405979905844934,4.643092297959173,-7.52698620998299,-5.01535834647337,46.604107493178674,19.828207874716952,-22.9266332560536
1134,DWLS,2,400,2.843907772700993,24.367050739158998,3.884329274569373,4.296743698691504,-4.388007229940119,-6.27067779432138,34.27868791263566,3.965819735639725,-28.64687517733187
1135,DWLS,2,400,-6.10357785487213,22.37350799243134,-1.7321928264436293,-11.608176852600998,-2.50689082587111,-10.043372051147,18.25187856367233,0.9292037271958302,-30.248464689943905
1136,DWLS,2,400,-9.371657810131259,23.109611016743177,4.278477063446501,14.985243689651004,-2.50689082587111,9.413741432353639,37.50746684684101,6.905359787622779,-23.939128437906405
1137,DWLS,2,400,-2.297714915163382,19.092066324622,-4.976165759983137,-13.976753960482,5.01535834647337,0.626661170175034,-8.85697382372767,2.8920912645852748,-25.63644169030328
1138,DWLS,2,400,-8.534018796265377,23.169207683398845,0.7225308351025,0.4169485991263322,-1.2533469508069301,-0.6266611701750471,-1.9071124510000037,22.097548593312503,-25.25897139621781
