id,method,factors,nobs,bias_withoutC_L_SE2,bias_withoutC_L_SE6,bias_withoutC_L_SE8,bias_withoutC_L_SE12,bias_withoutC_T_SEi8.b,bias_withoutC_T_SEi12.b,bias_withoutC_C_SE1,bias_withoutC_Errvar_SE2,bias_withoutC_Errvar_SE6
168,PML,2,200,-2.1761955942481324,-1.3321956243990032,0.19903701361121823,0.2613568000683748,-2.0927870712349264,-2.2116047816285387,-1.2013806518806749,0.9099558931304195,-0.11110080649693044
169,PML,2,200,-0.9320190458771125,-0.06307545945367227,-0.8850243910485917,-1.355682652429635,-2.0945651518254964,-2.2116047816285276,-0.9356309632917753,0.40134718617122966,-0.4404361246363203
170,PML,2,200,-1.5591888047372333,-0.9907171275850224,-0.554483726306982,-0.9433917816938149,-2.148480264766907,-2.2166947490938282,-1.9402380042840757,1.4982313449832794,0.30414037177199926
171,PML,2,200,-1.4244622278787928,0.013502472700047119,-0.6390616020211716,-1.3956193388109246,-2.1214498871181973,-2.2138934795204888,-1.4033806977365546,0.3997965442746998,-0.19119558390790076
172,PML,2,200,-1.5674528156174032,-1.106977409050633,0.31862676155357816,-0.30917079597932506,-2.094565151825506,-2.273655902166548,-1.1013198272143851,0.3302316446871498,-0.14607774917068106
173,PML,2,200,-2.0531606696103233,-1.4778756710909224,0.038936095210098665,-0.7327024518315045,-2.0996551192908166,-2.209826701037948,-0.1779796155689753,-0.439990971591471,-0.6445976977105403
174,PML,2,200,-1.277857472362593,-1.8157657055134322,-0.09034761990308199,-0.9389353981114248,-2.0907571368350073,-2.2098267010379686,-1.2212005047791255,1.0823857405141093,-1.0836532314405511
175,PML,2,200,-1.0258649494992027,-0.4822720431730432,-0.3420720168817115,-0.9750526435645147,-2.116040673446397,-2.2138934795204888,-2.1496845355908247,1.0824831461817093,0.9830042917883496
176,PML,2,200,-1.9713543963308926,-1.370142666697273,-0.39247975379833183,-0.5668348766533646,-2.091518092783616,-2.2330803032494186,-1.2940798289962059,-0.7236874326657108,0.07383661509332007
177,PML,2,200,-1.4559503556312823,-1.095141730413772,-0.0657340583115118,-0.5064903400075247,-2.0945651518254964,-2.2085577225866375,-1.2064065940560753,0.4929134812780893,0.2327997761957995
178,PML,2,200,-0.9232843346906127,-0.458835949665283,-0.9789364137327817,-0.6906670129503849,-2.116040673446397,-2.2085577225866375,-2.101763216165435,1.1823400271447897,0.11153427911927971
179,PML,2,200,-1.9215598896825121,-1.7807121845444431,0.38349153421613835,-0.7291554505797049,-2.106805416865197,-2.2075431864566384,-0.46746587457754535,-0.12658579227709105,-0.03635332353690984
180,PML,2,200,-1.0728731646151026,-0.6258058844115122,0.011802277087968188,-1.0009519947121848,-2.0907571368350073,-2.2166947490938282,-1.416776588751785,1.5125049726671398,-0.2161897684245212
181,PML,2,200,-1.7804247390707622,-1.3341243670273728,-0.7757014663925116,-2.211505657172874,-2.106805416865197,-2.208557722586618,-2.0766731687078446,1.1654925443716893,0.7956008582205896
182,PML,2,200,-1.9350747809451625,-0.30808143183353315,-0.9246616454045113,-0.5249846785225845,-2.0927870712349472,-2.2138934795205083,-1.1440918247740655,1.1262686630949592,1.0771359212915597
183,PML,2,200,-2.6271825025945224,-0.7136654758563121,-1.8397690114614118,-0.8651790148030649,-2.0905035566536165,-2.265519894569919,-1.2418242093176852,0.7689375615430094,0.1938765496963396
184,PML,2,200,-0.883446919471153,-0.1142874259876428,-0.7058773862598517,-1.1642691527271847,-2.1653175446851467,-2.2116047816285276,-1.3040670492146245,0.17109058707668948,-0.03516808573396091
185,PML,2,200,-1.160248270625703,-0.16629776775242272,-0.6678024688402215,-0.1030674727767647,-2.106805416865197,-2.213893479520518,-1.4754202965264556,0.9878416464779195,-0.6673460191868306
186,PML,2,200,-0.49728150191237286,-1.0115399637092126,-0.005593325717871689,-0.778617347836455,-2.092787071234936,-2.2098267010379384,-0.764754116375145,1.2264659595977196,-0.11240701961243993
187,PML,2,200,-1.7225178284264029,-1.7947777181387319,-1.108196898877132,0.12292166957074552,-2.094565151825506,-2.2116047816285387,-0.675854593610635,0.08877390305375987,-1.3336562938790903
188,PML,2,200,-1.7148029304241232,-0.1451075127876629,-0.45767908868542195,-0.675222984157145,-2.0968538497174674,-2.2138934795204985,-0.5630098777804848,0.31932449814298935,-0.35154322738319005
189,PML,2,200,-1.4556612076953432,-1.6856025297231028,-0.4220822091122116,-0.5701794689350747,-2.1111605982859563,-2.216694749093838,-1.8311147793116254,0.9186798162260597,-1.3834466619458308
190,PML,2,200,-1.081031337015903,-0.5474671905370223,-0.010159584229911534,-1.9587899816985943,-2.0915180927836063,-2.2444325990516085,-0.8505602815919555,1.1656100062641492,1.7125124306448691
191,PML,2,200,-1.3979528090644628,-1.2682773365904023,-0.23483215254997136,-0.3476247882063549,-2.0915180927836063,-2.211604781628518,-0.22100829259984536,0.33404667047394965,-0.11773030430063114
192,PML,2,200,-1.1298823432023923,-1.1193721574851128,-1.3346644791789617,-1.5037335649433743,-2.094565151825506,-2.2138934795204985,-1.4000692767826048,0.34093842543137937,1.1096141968046196
193,PML,2,200,-2.607628417277013,-0.9069990889872523,-0.13659496275671146,-0.9141915537187448,-2.0907571368350073,-2.2116047816285387,-1.1137428587817855,0.13299425309891005,1.7091670310782494
194,PML,2,200,-2.8326970853874123,-0.6592664168935419,-0.24327172924207136,-0.5225696655859549,-2.0968538497174865,-2.2098267010379686,-1.4499808670437444,0.3187049374413893,0.4397248295891193
195,PML,2,200,-1.2655490547213024,-0.15510800836866234,-1.6092027724287015,-1.1572989417967847,-2.111160598285966,-2.2384895169212187,-1.1137190097218057,0.8256660871978696,0.47863077076795923
196,PML,2,200,-1.150575735968163,-0.7458421421946928,-0.7725935600827418,-0.4570342869890151,-2.0905035566536165,-2.2075431864566175,-1.1096475395924053,0.7212719384012495,0.052309498634708906
197,PML,2,200,-1.1072585779938229,-1.1074607796474623,-1.2825018139693216,-1.1494388715858248,-2.0996551192908166,-2.2384895169212076,-1.7620760222504959,0.5573904934913297,0.23169228526108976
198,PML,2,200,-1.9024768334924926,-1.4174221649108323,-0.3220970132059714,-1.7225560485587044,-2.106805416865207,-2.2330803032494186,-1.7940054902346347,0.5505582822249694,-1.6108179806709102
199,PML,2,200,-1.4261401680722423,-1.932903572410033,-0.4099765825164914,0.21275370570807486,-2.090503556653607,-2.2138934795204888,-0.2940724627677152,1.3868385961556997,-2.4981103936159306
200,PML,2,200,-1.2137182621243823,-0.420726055145422,-1.2746751073290319,-0.9807998975450545,-2.0905035566536165,-2.216694749093838,-1.662830175041495,1.0331941490608696,0.7957597138563498
201,PML,2,200,-1.4164828133389922,-0.438536540479903,-0.22971086796171186,-0.7690709976820045,-2.106805416865197,-2.2444325990516183,-1.2497207965146946,0.8468229782998493,0.7285073289385796
202,PML,2,200,-1.4782706558327023,-0.7625955429917022,-1.2812335459494715,-1.1263761042935645,-2.0945651518255266,-2.2200109887240083,-1.3196139479496451,1.3912612993271893,0.9522768992322593
203,PML,2,200,-0.6995788018844928,0.1766551837712571,-0.8569831300579617,-1.264286452357495,-2.0915180927836063,-2.3346420471896683,-1.1151208347181751,1.2194155692035593,0.6274437821401496
204,PML,2,200,-2.1791478798980823,-1.1639094434508224,-0.5305477711702915,-1.3489318331004647,-2.094565151825506,-2.2330803032494186,-1.5548706952667357,0.44894256671399946,-0.07064327930157016
205,PML,2,200,-0.942316425215043,-1.311224062756773,0.06266159484686826,-0.6450660224487349,-2.102971358920987,-2.2077967666380287,-1.8347970293707356,-0.028240116344339927,-1.4879556935670502
206,PML,2,200,-1.8694761744612634,-1.1233388186116327,-1.0227855830759116,-0.8906486592872749,-2.090503556653607,-2.2116047816285387,-0.8170131869189454,-0.08335075548720067,-0.17930209143023068
207,PML,2,200,-0.6394515308473729,-1.0776803126260628,-0.06077614570027187,-1.4917994909618648,-2.1111605982859563,-2.2085577225866277,-0.9157839121448754,-0.3129480378549099,0.15217662908178914
208,PML,2,200,-0.2796639266179929,-0.3406693559468432,-0.9805983381749116,-1.540368478753165,-2.0915180927836063,-2.2823571744881783,-0.5774182296330852,1.1699085425461095,0.6506124213472297
209,PML,2,200,-1.1354647270985625,-0.9431499659540723,-0.9449475850647919,-0.863853066933655,-2.092787071234936,-2.2077967666380482,-1.4929078976120447,0.3375737104349394,-0.6874812664439706
210,PML,2,200,-0.7582627714674627,0.023076161635217363,-0.4321014865421413,0.2701911802401653,-2.106805416865207,-2.209826701037948,-1.7095812947525657,1.0916800465286398,0.9360818225231694
211,PML,2,200,-1.314577584789723,-1.7416482805539133,-0.2892910311864616,-0.6732190251208248,-2.090503556653596,-2.2085577225866277,-0.7296809974971757,0.35300877669915964,-1.1922071428506709
212,PML,2,200,-2.386647135323693,-0.7772083926042519,-1.5217436141675118,-2.031881794688754,-2.092787071234936,-2.2384895169212076,-1.4015205992802051,0.1276038539863994,0.09027180373528954
213,PML,2,200,-1.7704188080961727,-1.1000267832858526,0.7299268869208085,0.03565103046325527,-2.0996551192908166,-2.2238450466682282,-1.1643276582175246,0.42027535608033934,0.44515543122575985
214,PML,2,200,-2.088678610626973,-0.528218257218853,-0.3138807324713617,-0.5697286333960848,-2.106805416865197,-2.2238450466682074,-1.5968558162114552,0.4862863480391493,0.5199541999394992
215,PML,2,200,-1.6722888413768129,-0.9264790394089131,-1.265731028419602,-1.8178847090859152,-2.106805416865207,-2.2282002280889683,-1.0891307453819652,0.22371622343199948,0.6089275617073897
216,PML,2,200,-2.2293348282293923,-0.8483170709109727,0.38901634402836865,-0.4050969251042348,-2.090757136835017,-2.209826701037948,-0.7217974588949558,-0.6453893173575309,0.3924734148086494
217,PML,2,200,-1.1067244299102434,-1.643636807111043,-0.2558139844092616,-0.8869098416129345,-2.0996551192908166,-2.2098267010379575,-1.7219792469309658,-0.05547674431665983,0.23308023969398975
218,PML,2,200,-1.336832111471923,-0.8497040877123524,-0.9534067452015516,-2.058000366005175,-2.0915180927836063,-2.2444325990516085,-2.2299159801283555,0.7470404476488591,0.25633403061112936
219,PML,2,200,-2.833047236281213,-1.0218928960157623,-0.995319660718632,-1.3054827132585045,-2.0996551192908166,-2.2077967666380287,-1.5101013564532653,-0.4241113570999905,0.42187260863606957
220,PML,2,200,-1.2742887280333133,-0.7878015634679325,-0.8464086048670716,-1.4480411229910242,-2.1111605982859367,-2.233080303249409,-0.9770870673906153,1.1132034194044695,0.14420712238215894
221,PML,2,200,-1.469748127364843,-0.5200380681014125,-0.7523773463918317,-1.0420362738052544,-2.127392969248587,-2.2098267010379686,-1.8248832695904258,0.9205582252750693,-0.20387627322401014
222,PML,2,200,-0.8986982341312331,-0.08748362371495261,-1.2880383167469915,-0.947079448299025,-2.0927870712349472,-2.2138934795204888,-0.7315941420933156,0.7591571611605494,0.5412219229983993
223,PML,2,200,-0.8152502047451126,0.0044294545549376785,-0.9531916282523013,-1.864910743625535,-2.0915180927836063,-2.2077967666380385,-1.4802359077283958,0.3205380124306892,0.3372586758158498
224,PML,2,200,-1.8506608451817126,-0.6690028830327821,-0.9974955884395516,-0.42489803627386513,-2.090757136835017,-2.2077967666380482,-2.5054267250576743,1.6256717421443794,0.2746097995596296
225,PML,2,200,-1.3130763337340527,-1.071244413612113,-0.8308494350571918,-1.3207798029963247,-2.0968538497174674,-2.2098267010379384,-0.7722305068845345,-0.5036233135648007,0.1969166849200392
226,PML,2,200,-1.438955922354302,-0.6786064883838026,-1.2340303476626215,-0.5866460305639649,-2.140902157806826,-2.209826701037948,-0.9683377366719745,0.4881414932350295,0.5452454441315896
227,PML,2,200,-1.1314350590061923,-0.36420565632783314,-0.24955601981740197,-1.024276792008745,-2.148480264766886,-2.2166947490938282,-0.9942169267963458,0.7896674741040693,-0.5492680650445905
228,PML,2,200,-2.517764652951123,0.18329591994477729,-0.11532202199566188,-0.3538597858603748,-2.0968538497174865,-2.2077967666380287,-1.239190748513895,-0.41737281651845065,1.3587181736444798
229,PML,2,200,-0.9047116859094324,0.013133290435107109,-0.033343378838391474,-1.100986857653055,-2.1844482571391572,-2.282357174488159,-1.1968118523512454,1.2165908492371493,1.4294183104568794
230,PML,2,200,-1.6107022105036124,-0.6622525206485221,-0.21048538865073158,-0.5335136970568748,-2.0968538497174674,-2.2384895169212284,-1.4613534218337152,-0.37590246419973994,-0.5000103929415509
231,PML,2,200,-0.7043454262939828,-0.6354677133299722,-0.3565296043184917,-1.2546267915363452,-2.090757136835017,-2.2579417876098282,-2.5084823904755345,1.3430190740882495,0.2779974666488695
232,PML,2,200,-1.007830928594873,-1.2210414207048228,-0.9429720253664515,-1.8650608810738851,-2.127392969248587,-2.282357174488159,-0.16884905971139494,0.8398625148212192,0.5123039750765196
233,PML,2,200,-1.299125973386093,0.03634273296868745,-1.2780216137249119,-1.6667378135939548,-2.148480264766897,-2.2138934795204985,-1.2771537093852356,0.48794212830547967,1.1072879513805893
234,PML,2,200,-2.0263696093536723,-2.3932334267352124,-0.19686648638965187,-0.7215626451168147,-2.099655119290807,-2.2085577225866087,-0.5591669406379951,-0.07799519443904002,-0.07168342956714036
235,PML,2,200,-1.7878182638758726,-0.3308482497114129,-0.4339747125472616,-1.5773283561687654,-2.1214498871181973,-2.2200109887240083,-1.7971889883070247,0.6063103558041196,0.8900228043272694
236,PML,2,200,-2.0965321514820827,-0.9629090863307821,-1.0499373791822717,-0.833873713676965,-2.096853849717456,-2.2075431864566286,-1.1889843638379056,-0.46466939444236993,0.49456163876703957
237,PML,2,200,-2.2253757066545927,-0.9309657031710619,-0.8987573364953018,-0.33301022512575507,-2.090757136835027,-2.2138934795204985,-1.2375142836747954,-0.7667345152525609,-0.12136647366590009
238,PML,2,200,-0.7847742548124127,-0.2500340876072024,0.1541401865381882,-0.060598807639954816,-2.0927870712349264,-2.2166947490938282,-1.9868631334554854,1.8949841238533494,1.0149221137632898
239,PML,2,200,-0.5843024715935529,-0.877418662425572,-0.7365076266848215,-1.137004520851325,-2.0927870712349472,-2.2166947490938282,-0.8526403040045649,0.7418397644270998,-1.50312166556546
240,PML,2,200,-1.6095193693534424,0.0505591366809173,-0.7069763854739515,0.23251606052387547,-2.102971358920987,-2.2075431864566384,-1.6650270486243346,0.46599655428988945,0.6504972735326395
241,PML,2,200,-2.0448644611695923,-1.2995156086105228,-0.6180396548855015,-0.5155874477890947,-2.102971358920987,-2.2077967666380482,-1.569935120828185,0.3379436312945898,-0.04893511630432029
242,PML,2,200,-1.8176558519019232,-1.4385753172661024,0.0379010186138784,-0.9363278906214647,-2.1214498871181764,-2.233080303249409,-1.698256220626955,0.39196948961648936,0.25407647990074933
243,PML,2,200,-0.6712234662278425,-0.4469159792927821,-0.8803888270333314,-0.1492924138363251,-2.090757136835027,-2.265519894569919,-1.4512673718622553,0.6925270419161695,0.2948174540687597
244,PML,2,200,-0.9335233245259325,0.1802039028182774,-0.692855694058972,-1.1162850441586047,-2.094565151825517,-2.2330803032494186,-1.702170205490465,1.0011125272687598,0.6030216367964796
245,PML,2,200,-1.4439682186850427,-1.1658284985527927,-1.1345019164137118,-0.8218670217019151,-2.090757136835027,-2.2116047816285387,-1.0329942898235454,0.6102736716727495,-0.3703706697241599
246,PML,2,200,-2.1963879653781624,-0.7470738332700427,-0.8139017650487814,-1.7329285770261451,-2.099655119290807,-2.208557722586618,-1.5171886396881649,0.6170871516419395,1.0067948684118997
247,PML,2,200,-1.7745152266614432,-0.5312819719944726,-1.276783937253772,-1.4634530271293646,-2.1948954089547765,-2.2238450466682074,-1.984758352724285,0.9762972402175197,0.4424800661392593
248,PML,2,200,-1.4770391285509423,-0.5117624734929827,0.24496546754225815,-0.5622190759812247,-2.092787071234936,-2.2200109887240083,-0.9260770373167346,0.9833472792769394,0.10328050747202971
249,PML,2,200,-1.3606794469180332,-0.24161477736753256,-0.5025362091448015,-0.20638328155373475,-2.1111605982859274,-2.2098267010379686,-2.103133122582865,1.9123637582424093,1.1685003674990293
250,PML,2,200,-1.5418953016298234,-0.9833538198051522,-0.9596006447245717,-0.8786832785845848,-2.099655119290797,-2.2116047816285276,-0.9827098177552646,0.8423307512328295,0.3505664167796595
251,PML,4,200,-0.7506895008055527,-1.1148853027169419,-3.226550050492101,-2.751384821375935,-2.090757136835027,-2.223845046668238,-1.2306339345112647,0.19788362264946957,0.013197867211899028
252,PML,4,200,-1.1615364865424824,-0.7053771262178127,0.17197221960531806,-0.7514538671821148,-2.116040673446397,-2.2077967666380482,-1.2229329645503453,-0.2908358989327911,0.4339768637033295
253,PML,4,200,-1.840139320177673,-1.307270080508953,-0.02528760517295156,-0.7307262068286648,-2.1111605982859465,-2.2077967666380482,-0.6781871018623653,0.6385013233080896,-1.0597114622810406
254,PML,4,200,-1.0800913649010528,-0.49557052619764314,-0.32926637817645155,-1.0636731146025944,-2.127392969248597,-2.2075431864566175,-1.3318032212992352,0.8994747350189896,-0.08409833569263114
255,PML,4,200,-0.8015791673375926,-0.8801354803528921,-1.220824637778692,-1.2225997211814146,-2.090503556653607,-2.2444325990516085,-2.160019499612305,0.24531965901555958,-0.44952371617962006
256,PML,4,200,-1.398022016125953,-1.0764095076833624,-0.48454101723906173,-0.9132804478753448,-2.106805416865197,-2.2444325990515974,-1.0898640781386555,-0.15763229366307085,-1.3462295900050811
257,PML,4,200,-2.2312153001005024,-0.941131761290942,-1.0850212103405719,-1.759701708644705,-2.096853849717496,-2.207796766638058,-0.7130262403859957,-0.6048872726851409,-1.24648236409846
258,PML,4,200,-2.7684190479055135,-1.371150310910313,-1.6966881662335016,-1.6615413340877947,-2.1111605982859465,-2.208557722586618,-0.5116101485828556,-1.9413652195541211,-1.6690973336832406
259,PML,4,200,-1.7160464618361633,-1.0613210274047227,-0.1654396473923514,-0.9113594906791145,-2.0927870712349264,-2.265519894569919,-1.3000634716922046,-1.072314975983471,0.08216340319948945
260,PML,4,200,-1.8831364382349522,-2.0147836394240324,0.6706079864163383,-0.1268757129902147,-2.116040673446397,-2.2098267010379287,-0.22030641720208535,0.3662945580632196,0.19689847717150946
261,PML,4,200,-0.6091685952906524,-2.6603630900414235,-0.5865352276556414,-1.3037473223320946,-2.091518092783616,-2.2077967666380385,-1.7888601580306944,-0.10867014564319988,-2.2305621889823697
262,PML,4,200,-1.4531078962111623,-1.0645691333796823,-1.3619150430211218,-1.0058173586255346,-2.102971358920987,-2.2098267010379686,-1.0384502639063251,-0.059955175830250784,-0.44698380766199086
263,PML,4,200,-2.061859674415243,-1.5600506418141522,0.19814453843523816,-0.07216927551624494,-2.0915180927836063,-2.3229829274407585,-1.1346691028069553,-1.94299224646933,-1.4925400490859304
264,PML,4,200,-1.6678502922538925,-2.431222562745493,-1.9831013017564119,-1.208941499392395,-2.090503556653607,-2.265519894569919,-1.5749850936409557,0.2637191232196995,-1.3083890493075208
265,PML,4,200,-2.2275111022463734,-2.1369373016819724,-0.15157653797289172,-0.7549709299136551,-2.0905035566536263,-2.265519894569919,-0.6430613322787049,-1.7025727631214405,-2.79760579202534
266,PML,4,200,-1.4917735799058134,-0.3384191346422427,-1.3514740567142218,-1.8804103698659647,-2.099655119290826,-2.2384895169212284,-1.3965821926212958,0.04764952747291912,0.2041644114154792
267,PML,4,200,-1.7178938399163421,-1.7592944668127621,-1.7538623840136214,-1.5881717533062445,-2.091518092783627,-2.2509147767435485,-1.0763370550443159,-0.17792555980942065,-1.3328345338922507
268,PML,4,200,-2.0994791193631728,-0.7403640517524721,-0.11660378268124189,0.10212117133123547,-2.0927870712349472,-2.2200109887240083,-0.840471260575365,0.23095513188601952,-0.5530938301825203
269,PML,4,200,-2.8400355737495726,-1.045634599296802,-0.9203327013683718,-0.5615462242573852,-2.0927870712349472,-2.2138934795204985,-1.0526631776972952,-1.9717852584906603,-0.09675770242781045
270,PML,4,200,-1.7194322158141921,-0.49829699416137213,-1.3389452567542315,-2.0952803350781353,-2.1338751469405057,-2.216694749093838,-1.2104878003490152,-0.3057937161079202,0.0052536003916789364
271,PML,4,200,-1.7511145602549925,-1.0685380308656123,-0.9389996931145519,-1.259965537438075,-2.0905035566536165,-2.2077967666380385,-0.30925120569567505,0.23814899236242956,-0.6656802404309006
272,PML,4,200,-1.3944378895364533,-1.0715260799927628,-0.941498711067032,-0.33186074804143484,-2.091518092783616,-2.2098267010379575,-1.3180593481742344,1.0735746277998595,-1.18972339808755
273,PML,4,200,-1.593205981163113,-0.9127237144096023,-1.2433624810743518,-1.7971050900611143,-2.1948954089547765,-2.220010988724018,-1.7393047681117448,0.5386352153356595,-0.8596936451324408
274,PML,4,200,-1.9496729617249722,-1.7303521937809623,-0.4663808504770516,-0.2366659192169246,-2.094565151825517,-2.2282002280889683,-1.6595378245123347,-0.10226369534923063,-0.9492307894558211
275,PML,4,200,-1.6344538894263425,-2.129421851254243,-1.0345677512660418,-0.4559135669686749,-2.1111605982859563,-2.209826701037948,-1.7354487513867256,-0.28023561339983044,-1.96357806894914
276,PML,4,200,-0.6543845638171231,-0.3086701853085322,-1.4516472562615215,-1.2594408660267447,-2.0905035566536263,-2.2116047816285276,-1.3667020181746454,0.1418097157955392,0.16494206987386975
277,PML,4,200,-1.755973934111673,-1.4372980613904822,-2.3727079645777214,-1.7791591722077547,-2.106805416865197,-2.2077967666380482,-1.825464753330455,-0.11130655478955032,-0.6214855314509798
278,PML,4,200,-1.2941646360257222,-0.47546864163699326,-0.5867833787873318,-1.9748013755028548,-2.0907571368350073,-2.2085577225866375,-2.012106467027265,0.1747537341998992,0.3191339416692196
279,PML,4,200,-2.9342993276304528,-1.8156066351486921,0.21934525051041862,-1.6281783594352146,-2.0915180927836063,-2.2444325990516183,-1.589081085822655,-0.6624446462585198,-2.25260816528572
280,PML,4,200,-1.5250699432311228,-0.7830492794690933,-1.3649569805965718,-0.4552682881611252,-2.102971358920987,-2.216694749093848,-1.242855553809695,-0.0037002845488104397,-0.4801202050286002
281,PML,4,200,-2.2146443735873023,-1.2544025685524125,-0.4373903942784314,-1.7025625428857647,-2.102971358920987,-2.2282002280889586,-0.5003356559888748,-1.93158976064184,-2.2647988758036406
282,PML,4,200,-1.6357885292609529,-0.6703669607999021,-0.18393064348822194,0.035812016652594925,-2.0915180927836063,-2.2384895169212187,-0.9460520626033947,-0.46512102295348107,-1.0435973805085208
283,PML,4,200,-1.947317749490323,-0.4121676274575922,-2.4474679443257514,-2.222347745170325,-2.1338751469405266,-2.2077967666380482,-2.1145994721950654,0.4228113379919893,-1.1634341870868912
284,PML,4,200,-2.1555403674357922,-1.1009675513886832,0.028761586735908534,0.49924012778140503,-2.094565151825517,-2.216694749093848,-1.2413491318616854,-0.22848820399020003,-0.5808659569310703
285,PML,4,200,-1.105071362897913,-0.6605337884330931,-0.06267118382978151,0.2755293450770052,-2.0968538497174674,-2.216694749093838,-1.0301838641185348,0.32441717092541944,-1.28411139872249
286,PML,4,200,-1.9985975007217833,-0.7268514831480333,-2.3254226883221714,-0.8963770645825951,-2.094565151825506,-2.2085577225866375,-1.2492888785102352,0.024756816289299433,-0.78120371423199
287,PML,4,200,-2.4753074786792624,-0.9304584791438919,-0.21985946139641138,-1.166781407727855,-2.0968538497174767,-2.2116047816285276,-1.6220085382252656,0.6896892803714298,-0.5513437879247005
288,PML,4,200,-1.6561631123018221,-1.0790933763849528,-0.4667667655224118,-0.6198477740517551,-2.0996551192908166,-2.2166947490938282,-1.8653602180824458,-1.51811015875115,0.18269113179636975
289,PML,4,200,-1.699395516253293,-1.422128882821562,-1.5869143172086715,-1.2952491871815748,-2.0915180927835966,-2.2138934795205083,-1.0996122957046452,0.5224670675194998,-1.117330587978571
290,PML,4,200,-1.6822160175009224,0.028827172104507748,-1.2196554170919713,-1.2362947104756945,-2.091518092783616,-2.2200109887240083,-1.6955508112559345,-0.534899847761211,1.7793813831372094
291,PML,4,200,-1.4516085826331924,-1.1844802778442423,-0.31090075074155166,-0.3161341360015051,-2.127392969248587,-2.2075431864566175,-1.8430096415128452,-0.465066559996051,-0.6766559282879712
292,PML,4,200,-2.252174359546543,-2.852852899980532,-0.8692963275819116,-1.2775177402774347,-2.106805416865186,-2.2116047816285276,-0.887396243853375,0.6121405918366192,-1.10970207770255
293,PML,4,200,-2.1539546512090233,-1.5298467636418525,-1.1466657177792918,-0.8826067949900749,-2.090757136835017,-2.2116047816285276,-1.0053758734515847,-0.09779719540462112,-2.216358891022821
294,PML,4,200,-0.7558932863922327,-1.4129502856756029,-2.583227899003362,-2.0913126319822353,-2.0968538497174767,-2.208557722586618,-1.5492523386525348,-0.136816050336111,-0.7126143263249105
295,PML,4,200,-2.819199960867013,-1.748697075721703,-0.8060323584752415,-1.5904419181405047,-2.099655119290826,-2.233080303249409,-1.7646155797448146,-0.6787301155284211,-1.262323003706771
296,PML,4,200,-2.6040313519392533,-1.182009806462432,-0.43784599734750174,-0.4237976010394946,-2.140902157806816,-2.265519894569919,-0.8242938106022057,0.0750585316347599,-1.219102021518821
297,PML,4,200,-2.590279207275393,-1.0008764503074725,-1.419610398029432,-1.7972083547858744,-2.0915180927835966,-2.213893479520518,-1.5919316796713656,-0.6322177045478703,0.5232282414062497
298,PML,4,200,-1.7759528864399126,-0.42266898127441277,-1.3659767406513619,-1.1226285810502847,-2.106805416865207,-2.2444325990516183,-0.7924532432118048,0.19920962761639932,-1.9666639097239105
299,PML,4,200,-1.2799084648596533,-1.616383865866583,-1.0549705918878118,-1.9185295806623954,-2.1653175446851565,-2.311935038757788,-1.6608793842605247,-0.6437139511981702,-0.849199180465031
300,PML,4,200,-2.2486184141746435,-1.2556969241564824,-0.6498000295579613,-1.366170847788535,-2.099655119290826,-2.207543186456648,-0.9408053220703247,0.08286955734602974,-1.5577294357050007
301,PML,4,200,-0.6606432187726629,-1.5656346618105528,-1.0934543864952815,-2.0359004724140943,-2.0968538497174767,-2.216694749093838,-1.5002311527381351,1.0721366612417897,-0.75794338189598
302,PML,4,200,-2.005056437534653,-0.35394895179657326,-2.073344244097022,-1.676931533918964,-2.0927870712349472,-2.211604781628518,-1.3420391640737246,0.5617012931255195,1.2486654518014395
303,PML,4,200,-2.2652724198102834,-1.9499420210943932,0.11591256511352815,-0.7271038975409747,-2.0927870712349472,-2.220010988724018,-0.9995735617991455,-0.7533932294545909,-2.00162287772975
304,PML,4,200,-2.9568979973310725,0.8520463896947377,-1.3488746355716814,-0.4485296074341345,-2.092787071234936,-2.2075431864566384,-0.6043760539870255,-0.8360263000310703,0.6665216197616293
305,PML,4,200,-1.1133337769507332,-1.3693198183413025,-0.5069496269031519,-0.5931265257266449,-2.140902157806816,-2.2075431864566384,-1.1362370675279245,0.061601737772749854,-1.490367308205831
306,PML,4,200,-1.394871990847433,-2.2777179878557123,-0.025107661097001355,-0.5164919295865246,-2.121449887118186,-2.2579417876098282,-1.8793569408914745,-1.169247072363211,-1.02466760517287
307,PML,4,200,-1.980547880149753,-1.2789593353231128,-1.5608930547927613,-1.2209710728326848,-2.091518092783616,-2.2138934795204888,-0.9215863648488448,-0.2607570996371905,-0.41275270821916066
308,PML,4,200,-0.7286126473113129,-3.129915155406092,-1.0030401942573617,-2.225650315563785,-2.1653175446851565,-2.207543186456648,-1.5084454135543948,0.3323528726614393,-4.398513087422251
309,PML,4,200,-2.5239840772784525,-1.2053927592246827,-1.2158221151157216,-1.8727614875842555,-2.102971358920977,-2.2509147767435485,-1.2102028084892456,0.20215957955481978,-2.32501561298276
310,PML,4,200,-0.9801021493534429,-0.7022744755180027,-1.108289486900302,-2.0638934612613555,-2.116040673446376,-2.2085577225866277,-1.5626719922146148,1.1902747170931094,-0.12098065716726059
311,PML,4,200,-0.8933721545536226,-1.025865096103372,-0.41329433036557184,-2.0683257742416252,-2.1111605982859465,-2.2138934795204985,-1.4409937081785549,-1.2017406972126208,-1.0409964440707007
