id,method,factors,nobs,ncat,bias_withC_L6,bias_withC_La,bias_withC_L7,bias_withC_Ti6,bias_withC_Ti7,bias_withC_C1
4473,DWLS,8,800,2,6.348389195581172,-24.214682004274497,-1.0450262629430052,5.64290691624739,-3.44729654203789,20.291194318980338
4474,DWLS,8,800,2,7.441581448906998,10.970857429312488,3.630375526562743,-3.1337982021426596,0.313329047013246,15.965750076830007
4475,DWLS,8,800,2,6.16345189717534,-12.7625957744395,6.2358838643732515,8.78448378958718,5.01535834647337,13.048619846477335
4476,DWLS,8,800,2,-6.56983783096767,10.683551991211502,-4.921524301575511,-9.41374143235365,5.64290691624739,41.382601368530004
4477,DWLS,8,800,2,-7.102569095932321,-2.363529260525507,-7.1002398015028865,2.19347562005322,4.38800722994011,-8.94052354421132
4478,DWLS,8,800,2,-11.758216034800004,59.9415988506275,2.4997317879418697,-6.8986958972328,0.939999445845344,15.25762832829834
4479,DWLS,8,800,2,-9.629741004313335,22.4300302089335,0.256315334174001,-1.8800819591187699,3.4472965420378996,4.152850938878998
4480,DWLS,8,800,2,-3.8622521615541694,24.143929887538995,2.752560134283988,0.313329047013246,9.72850853265012,-3.7743398378683275
4481,DWLS,8,800,2,-4.737311817572661,43.081737027449996,-0.29282216742600176,-5.329106397623439,-3.44729654203789,9.302691133577678
4482,DWLS,8,800,2,1.1101535657413453,33.1159241036185,5.644391281091996,1.566706762477,-0.93999944584533,0.7845056717790122
4483,DWLS,8,800,2,4.908506935635012,-14.003327525160508,-6.77074260653826,-0.313329047013246,-4.07439796453426,25.026846154476
4484,DWLS,8,800,2,-10.73864478335949,-4.538075656124005,-7.844029057299751,5.64290691624739,-1.56670676247701,39.22324641082934
4485,DWLS,8,800,2,-4.564228061016159,5.035743813272001,3.5983136990214994,-2.50689082587111,-2.50689082587111,3.5632915349469996
4486,DWLS,8,800,2,5.79261718325617,-44.13839026909051,-0.05976129351725756,2.50689082587111,-0.6266611701750471,2.738367636663001
4487,DWLS,8,800,2,4.310901585618162,-17.931407687318504,4.299140101199125,4.38800722994011,-2.1934756200532,5.316775730980346
4488,DWLS,8,800,2,10.033616580859661,36.86276510290198,-1.3405454161378865,-0.6266611701750471,-3.44729654203789,-1.08987430676033
4489,DWLS,8,800,2,-6.474530811743836,-10.924469870600001,1.1993836889603733,-5.01535834647337,-0.6266611701750471,-15.948025696244336
4490,DWLS,8,800,2,9.741781893578347,14.234583314042995,1.4372209806498697,2.50689082587111,6.89869589723279,-5.89402490498033
4491,DWLS,8,800,2,11.547543656857506,-68.5072297364317,-2.451769148814134,1.88008195911875,1.566706762477,3.7347787864543402
4492,DWLS,8,800,2,0.6487964294931703,8.473127013959497,-0.30144794378200723,4.38800722994011,3.13379820214265,-0.10149964910233233
4493,DWLS,8,800,2,18.242563874432,-10.106340182541501,2.382566421674115,-3.76082876612559,-0.93999944584533,0.17320059121700426
4494,DWLS,8,800,2,3.370064758527673,-40.905941084458505,-1.3231736421318863,2.19347562005322,-0.313329047013246,2.5076172913616745
4495,DWLS,8,800,2,10.742984126434338,-22.811275958818005,2.3578490069336153,1.566706762477,1.88008195911875,-18.212903340849667
4496,DWLS,8,800,2,9.477486244079163,-27.498634735676,-1.5263769206156352,-0.313329047013246,5.64290691624739,6.715190610141346
4497,DWLS,8,800,2,-2.287230475508162,26.115785437828,1.0469075362056213,-9.41374143235365,-5.329106397623439,22.045945751250667
4498,DWLS,8,800,2,-8.678737831640824,6.173480158619488,4.5099434568237475,4.70165965778143,7.21280546294911,-1.3446451477979924
4499,DWLS,8,800,2,1.6716436477878425,-26.895277032107007,-5.215558640798881,-1.8800819591187699,0.939999445845344,7.415537257190334
4500,DWLS,8,800,2,-5.381610781501327,-17.018524398612513,-2.4391477588550092,2.19347562005322,3.76082876612559,14.83796436312233
4501,DWLS,8,800,2,2.5142844208836763,-3.7072130947260056,8.420239182992367,-1.2533469508069301,-6.8986958972328,-5.446266910725658
4502,DWLS,8,800,2,2.314417508415508,-8.71879895619801,5.130213736078998,6.89869589723279,5.01535834647337,-7.887099548593661
4503,DWLS,8,800,2,-2.3975708213256715,17.744016213864498,5.4384450995196145,1.88008195911875,5.64290691624739,-12.053952672435328
4504,DWLS,8,800,2,2.570357610076346,8.147971518573993,-1.2404923146895064,-2.50689082587111,-5.95676301098583,-14.391126261095327
4505,DWLS,8,800,2,-6.465649860577997,42.70956048662949,-2.6384127940186355,3.4472965420378996,-2.8203306586451897,-2.9500001248813357
4506,DWLS,8,800,2,-1.6167860143738353,11.182260233725996,7.116315743120244,-4.07439796453426,-4.388007229940119,1.5526812447096787
4507,DWLS,8,800,2,-5.579739206841332,14.730788539658493,4.2912386922399905,2.50689082587111,0.939999445845344,14.597913935557003
4508,DWLS,8,800,2,-2.079119849533832,-3.2811533380980027,-2.220025741358253,-0.313329047013246,-7.2128054629491,8.230379653244672
4509,DWLS,8,800,2,14.693423427978342,1.0432960359504917,5.961005675561001,-1.8800819591187699,-1.8800819591187699,-13.769867940786995
4510,DWLS,8,800,2,4.019052139065837,-21.633896395381505,0.05554157459211617,3.13379820214265,2.50689082587111,-14.028173774877326
4511,DWLS,8,800,2,-2.3633391922803226,-9.640963380230003,2.908814029164,0.313329047013246,0.313329047013246,-15.61067204514599
4512,DWLS,8,800,2,4.121927022556001,-43.12850023419801,-3.8295657592656296,2.50689082587111,2.19347562005322,11.333679143381996
4513,DWLS,8,800,2,-10.17400241955783,10.61910068693049,-1.5089394305581316,10.9885729765991,3.13379820214265,-5.317444518945003
4514,DWLS,8,800,2,2.355167997548998,-0.2943571404735029,6.536621661711623,0.626661170175034,7.52698620998299,-17.190868237789335
4515,DWLS,8,800,2,-13.478457309167489,8.525577253216495,0.20713592887687537,-5.01535834647337,-6.8986958972328,44.13205200897867
4516,DWLS,8,800,2,14.534867336570334,-39.4469883219135,-8.861597893358262,-5.01535834647337,0,-0.76670920771299
4517,DWLS,8,800,2,2.865117826530169,-3.2440255478319995,-1.4105449342841359,7.21280546294911,-3.44729654203789,11.329179947063672
4518,DWLS,8,800,2,-11.046300172712336,-14.25014919357151,-4.89479321654776,-4.70165965778142,1.566706762477,-0.587968415198333
4519,DWLS,8,800,2,-4.010955944355003,-15.725067463799508,4.192697966476492,-0.6266611701750471,-14.7800772079724,-34.11052164922266
4520,DWLS,8,800,2,5.183586592329666,-20.08765941871901,-1.5014110982571327,4.70165965778143,1.566706762477,0.30605013183234353
4521,DWLS,8,800,2,-8.328062366032322,36.552399514379,-2.54633432082238,-5.329106397623439,7.52698620998299,-7.8685213211579885
4522,DWLS,8,800,2,0.10741761604066147,-13.270270825722505,-1.9160852028985014,0,4.70165965778143,-6.412460842680656
4523,DWLS,8,800,2,9.226181715553839,-4.326818880295999,-0.886778729125251,1.88008195911875,0.313329047013246,-37.50235594398933
4524,DWLS,8,800,2,-1.770104627629665,9.661525645888,-1.6629444891552576,4.07439796453426,-2.1934756200532,-15.621523875649673
4525,DWLS,8,800,2,-3.7434248662101544,13.758439635240997,-0.4848961592630041,-0.6266611701750471,-1.2533469508069301,15.54685231152068
4526,DWLS,8,800,2,0.5093383439448429,7.356106104879495,-2.4801175968590106,0,2.8203306586451897,9.76587231706568
4527,DWLS,8,800,2,4.815500789349003,-26.711710385644498,-3.085558886756629,-1.8800819591187699,-4.70165965778142,34.592904450408675
4528,DWLS,8,800,2,12.091911084781842,-8.170436821597002,-2.8616527552163817,-4.07439796453426,0.626661170175034,-14.921754302111662
4529,DWLS,8,800,2,-16.512610552560833,11.317004442614992,-3.0409137270097504,-9.41374143235365,3.4472965420378996,23.25666172924268
4530,DWLS,8,800,2,3.8099695192538308,-18.931747052279498,3.8447755276748707,1.2533469508069301,-4.07439796453426,22.274217551964
4531,DWLS,8,800,2,-4.588894372281493,54.80796766634549,2.2220223997554966,-5.01535834647337,-0.313329047013246,-33.122214514856665
4532,DWLS,8,800,2,4.785741017421334,4.26208440385499,-6.116423548358132,2.8203306586451897,1.566706762477,5.988910582789664
4533,DWLS,8,800,2,2.978393849734344,30.11430583114799,-5.012422838184885,4.38800722994011,3.13379820214265,-21.140776640081665
4534,DWLS,8,800,2,-1.1201121366909983,-22.438413613727004,-0.8218054275213743,0.939999445845344,4.70165965778143,-11.98442742257566
4535,DWLS,8,800,2,13.24354599807783,-30.425407989837506,-1.1868631818423847,1.88008195911875,4.38800722994011,12.798816932872011
4536,DWLS,8,800,2,-0.5444946746243259,-2.8002348786075046,-5.009519531795001,-4.07439796453426,-0.6266611701750471,3.2573480178219967
4537,DWLS,8,800,2,-4.577517649874001,37.16887010046599,0.20394928379524613,-1.56670676247701,-6.58465438279663,-12.622930919766
4538,DWLS,8,800,2,8.013137976379166,-27.6717929448915,-1.507945077585879,-3.1337982021426596,5.95676301098585,13.40474879005534
4539,DWLS,8,800,2,-4.18360557947417,-15.524703548650502,-3.8587506541346297,-3.44729654203789,-2.50689082587111,13.021545001104013
4540,DWLS,8,800,2,6.864528524562171,-34.90900673993051,-4.656675806490762,1.2533469508069301,2.50689082587111,-15.831341218756329
4541,DWLS,8,800,2,7.543186049221662,2.480716457653492,-3.852258641467876,-9.09906757443533,-7.52698620998299,16.623389633043995
4542,DWLS,8,800,2,-1.9080451663804898,-0.09473525397300786,-4.381234469243503,2.19347562005322,1.88008195911875,-7.021917605411321
4543,DWLS,8,800,2,15.698651815300668,-18.99410867954801,1.0868613551399953,-4.07439796453426,-2.1934756200532,9.766148947084996
4544,DWLS,8,800,2,2.300938180123002,14.06299376607599,-1.4354469633937605,7.21280546294911,0,21.019165641415334
4545,DWLS,8,800,2,2.4285739764260037,7.702516631806988,6.415861132520864,3.4472965420378996,0.626661170175034,3.7137568981603364
4546,DWLS,8,800,2,-9.327386345684992,-16.825754002871506,-1.008729191073379,5.01535834647337,1.566706762477,25.433819822465008
4547,DWLS,8,800,2,-3.4124051506129924,-28.62149986597251,6.382524425387739,0.939999445845344,-6.27067779432138,18.314900934151336
4548,DWLS,8,800,2,1.118632080527001,-4.1003011516410055,-3.6164179612128837,-8.78448378958718,-5.95676301098583,-1.3978172948723353
4549,DWLS,8,800,2,12.140497517603507,-12.190812041834503,-1.4226149708090052,-3.1337982021426596,6.58465438279663,-4.370394676061004
4550,DWLS,8,800,2,5.999200716008346,-11.215515948151012,6.013938551199124,-7.84124127331122,2.19347562005322,15.524695811701667
4551,DWLS,8,800,2,-1.380797364634497,0.5484294197009992,8.006169247034748,-4.388007229940119,-4.388007229940119,-2.5468164160190043
4552,DWLS,8,800,2,0.989465094491678,-1.073154641827001,8.556921596273122,0,2.19347562005322,5.073306908425335
4553,DWLS,8,800,2,6.9902597610813455,-42.480122808823,5.587506681723115,2.19347562005322,2.8203306586451897,3.5854622727090057
4554,DWLS,8,800,2,0.6021746593376694,-32.6393387118135,6.054652418769499,8.15557379307184,7.84124127331122,35.389857924588675
4555,DWLS,8,800,2,-3.8775820763076547,-37.808506890251,3.166278562105745,-0.313329047013246,2.8203306586451897,-15.462770902083664
4556,DWLS,8,800,2,5.517365903512169,-42.13794100525751,5.4836728818991185,-2.50689082587111,-0.93999944584533,19.849547289930676
4557,DWLS,8,800,2,0.749545069318162,-7.4361486186165084,-2.7040897805750004,-3.1337982021426596,0.313329047013246,-7.171681147859987
4558,DWLS,8,800,2,-11.355671514782987,14.567843197693996,-1.9189411496061264,-3.1337982021426596,-9.72850853265013,-14.44446457484866
4559,DWLS,8,800,2,1.790302955315996,-2.371557256605011,-6.702979855891133,1.2533469508069301,-0.6266611701750471,-17.262461030636665
4560,DWLS,8,800,2,4.376104105261329,-25.245845271283514,5.284687761912613,1.88008195911875,2.50689082587111,12.230079139136004
4561,DWLS,8,800,2,-2.029228800446999,35.84403417034299,6.57312675450962,0,-5.64290691624741,-32.93374534294166
4562,DWLS,8,800,2,-12.029136417207672,5.99259951553599,-10.240462891406885,-2.50689082587111,5.329106397623439,-5.543872211801656
4563,DWLS,8,800,2,4.815082498087339,-1.9291560665660041,-3.3057460322825083,4.07439796453426,-1.56670676247701,-8.785608524880658
4564,DWLS,8,800,2,-4.206325915753336,-14.847129649176505,-4.231269147604008,0,4.07439796453426,-9.454349544416004
4565,DWLS,8,800,2,5.964875519067511,-30.129290589102503,-3.2397774698388755,3.76082876612559,-2.1934756200532,2.8661371687396615
4566,DWLS,8,800,2,-2.5710873604929962,25.22976674153249,3.3228800321473684,-6.58465438279663,-10.3583351704099,0.9721815575986689
4567,DWLS,8,800,2,-1.478632313847835,-3.6676320725745057,2.9734652006201263,6.58465438279663,7.21280546294911,1.0883429935793314
4568,DWLS,8,800,2,-3.819771754688321,13.468012040832992,4.7189314182174975,-5.64290691624741,-2.8203306586451897,6.0704430111893455
4569,DWLS,8,800,2,10.293670795086012,-2.8365393398495087,-10.676437377965753,0.313329047013246,0.626661170175034,-6.540433995307664
4570,DWLS,8,800,2,8.023042446507164,18.371156515804994,-4.55315598620526,2.19347562005322,-5.329106397623439,-7.98971390796599
4571,DWLS,8,800,2,0.08674779633299767,27.400635478525004,2.1520577581197466,0.313329047013246,-1.2533469508069301,12.576808488731327
4572,DWLS,8,800,2,5.560946657297672,23.140847495796493,-4.14819035031351,-0.6266611701750471,2.50689082587111,7.276403686095334
4573,DWLS,8,800,2,-1.5199428272251552,31.238923137535483,-7.302166084603129,-6.27067779432138,0.313329047013246,2.077700640124673
4574,DWLS,8,800,2,0.15922420597417702,20.575574825087998,-0.8225069683036323,-2.8203306586451897,-1.8800819591187699,13.759917987870335
4575,DWLS,8,800,2,-1.7915119633074943,-15.301797396145012,4.292489754433373,-0.313329047013246,-8.46998691478709,15.242423083107342
4576,DWLS,8,800,2,1.2786954801081718,23.422265973751493,0.18939592924299697,0.313329047013246,0,7.2500714353133295
4577,DWLS,8,800,2,18.782245697877677,-35.785772739268005,-8.548086406423128,1.2533469508069301,5.95676301098585,5.922102473459664
4578,DWLS,8,800,2,-7.829195119022988,45.46746875489699,3.526970326512488,-7.2128054629491,-8.46998691478709,-8.785473958858999
4579,DWLS,8,800,2,-17.26698403674083,55.40939467407249,0.7419188123392456,5.01535834647337,-8.78448378958718,17.826115651582672
4580,DWLS,8,800,2,-2.603444509643005,7.398631089883992,2.4420108596167474,2.19347562005322,-4.388007229940119,-0.15949429893800476
4581,DWLS,8,800,2,-5.947302539400661,57.15007577001848,-3.432100728119378,-11.9347566692275,8.78448378958718,1.8117684650293397
4582,DWLS,8,800,2,-3.138254955233992,-12.778523842247507,-10.621158899106128,5.01535834647337,2.50689082587111,-1.544504313271004
4583,DWLS,8,800,2,-3.1292512359861564,32.9094083261445,3.750704898782625,-5.64290691624741,6.58465438279663,1.8855113783146638
4584,DWLS,8,800,2,1.556336163646662,-18.80971348100001,1.1983613349289963,-6.27067779432138,0.939999445845344,8.142977116757674
4585,DWLS,8,800,2,-0.5620429205121699,-34.622533865975505,4.484135773101375,0,7.84124127331122,-18.04244041737367
4586,DWLS,8,800,2,-6.7630387882525,7.634905999995,0.46901565464024797,0,2.50689082587111,23.26717793336967
4587,DWLS,8,800,2,3.968063316841501,18.60586194935149,5.768303607123992,-1.2533469508069301,-4.388007229940119,0.13981286686966707
4588,DWLS,8,800,2,8.43517291835668,-10.489807522662002,-8.378176544104887,3.4472965420378996,1.2533469508069301,-25.481844751227
4589,DWLS,8,800,2,3.1815123459076706,7.106865431275492,1.4046074222913707,-3.1337982021426596,-3.76082876612559,-2.8904060987416567
4590,DWLS,8,800,2,-7.096957173553002,-16.9196128654355,3.2787040985393645,3.13379820214265,8.78448378958718,-3.0910897483226547
4591,DWLS,8,800,2,1.1610028733980058,32.498307802062,-11.907414737364883,-8.15557379307184,-4.70165965778142,-10.415642276771331
4592,DWLS,8,800,2,-4.648515914457993,41.307395841948505,-3.140206877963625,-0.313329047013246,0.939999445845344,-7.7770017766120025
4593,DWLS,8,800,2,10.336563177498501,-44.252209220054,-6.698012049935754,6.27067779432138,3.76082876612559,6.89714323099668
4594,DWLS,8,800,2,-6.628127776580839,27.752939593282484,3.8241413379559996,0.939999445845344,-1.2533469508069301,-10.825072463664673
4595,DWLS,8,800,2,4.034314733127839,-29.40992639857401,4.700280339465249,-0.6266611701750471,0.939999445845344,2.893548689390679
4596,DWLS,8,800,2,4.902151477745679,-11.551652236347506,-2.4832208394835047,5.329106397623439,6.58465438279663,-15.246056382158665
4597,DWLS,8,800,2,5.431112872504844,14.901473480658996,-0.12372740511976121,-10.043372051147,0,-53.13634348563166
4598,DWLS,8,800,2,-8.05579249152566,12.122483910709498,0.8024538207747484,-4.70165965778142,1.88008195911875,16.823132855871336
4599,DWLS,8,800,2,-4.510602976364335,23.74922808519449,-2.8859061021471315,3.4472965420378996,0.626661170175034,9.690084432437
4600,DWLS,8,800,2,-2.5308040960378237,7.195761998015998,1.19431667276787,-0.93999944584533,3.13379820214265,-0.5954651466926568
4601,DWLS,8,800,2,-12.455322584663161,36.506253318457496,5.661436147586116,-0.93999944584533,1.2533469508069301,-19.879515537064
4602,DWLS,8,800,2,4.344018169898342,13.957902971808489,-8.453489448473503,8.78448378958718,7.52698620998299,-24.434755698678664
4603,DWLS,8,800,2,-11.954652629760995,0.8804366025634974,-4.545465141903627,-1.2533469508069301,-0.313329047013246,-15.528151459255996
4604,DWLS,8,800,2,-4.446310397392332,30.806386298669498,5.598755134267871,0.626661170175034,4.07439796453426,-0.2466024312403244
4605,DWLS,8,800,2,0.5157535472865016,-22.183012725618013,5.117850538986487,0.626661170175034,1.566706762477,-22.307746088561668
4606,DWLS,8,800,2,9.987254280649838,-9.687066091542004,3.5666350224314995,1.2533469508069301,1.2533469508069301,-14.111939257289338
4607,DWLS,8,800,2,7.9337782407538455,-43.5333177625065,-5.952401156650758,0,7.21280546294911,21.74694327145834
4608,DWLS,8,800,2,-6.5378276024048265,1.426460254666001,-0.2035573426162618,4.38800722994011,-1.56670676247701,13.755099688023003
4609,DWLS,8,800,2,6.782477863963503,3.851158086938991,1.5386882673382452,1.566706762477,-5.64290691624741,-6.775649521539326
4610,DWLS,8,800,2,10.955953523643332,-7.157898369318002,-3.7422393984213738,4.38800722994011,4.07439796453426,-22.284040885673328
4611,DWLS,8,800,2,10.371948492410004,-45.24699184495,-4.178280149886512,0.939999445845344,0.626661170175034,-7.019023551706657
4612,DWLS,8,800,2,5.586959102836834,1.5135045094959998,-8.265014835449378,-6.8986958972328,-2.1934756200532,-20.709747774824994
4613,DWLS,8,800,2,-0.06137614396848716,8.340768599512993,-4.292543776042379,4.07439796453426,-1.8800819591187699,-11.579023989135333
4614,DWLS,8,800,2,-3.757752225533336,6.932903379486488,-3.0605882847835053,-5.01535834647337,-5.64290691624741,-11.000368992883999
4615,DWLS,8,800,2,-8.997436751968161,36.42889365218749,-0.49618206252650954,6.89869589723279,-8.15557379307184,-6.116657353966659
4616,DWLS,8,800,2,2.38390750998783,8.810166332978001,1.1254411630882422,9.09906757443533,-2.1934756200532,-12.966370857816322
4617,DWLS,8,800,2,6.950881449122501,26.150800558595005,10.655127989753737,-5.01535834647337,-2.1934756200532,1.7958026580336777
4618,DWLS,8,800,2,8.230199162830669,-7.052906774588003,9.24344667373049,-1.2533469508069301,3.76082876612559,-26.763964214392
4619,DWLS,8,800,2,9.504130502775174,-18.9854620366095,-3.3200029554685124,1.566706762477,-2.50689082587111,-13.255885022138333
4620,DWLS,8,800,2,-9.40998323277433,-3.4691317785440074,4.189453822482495,1.566706762477,5.95676301098585,25.321003783962663
4621,DWLS,8,800,2,4.713961199317829,-12.602759543473008,-9.664341405077131,-1.2533469508069301,1.566706762477,-3.5235702013639942
4622,DWLS,8,800,2,9.845429528243836,-2.6944082431325094,-2.420736298628129,0.626661170175034,-2.50689082587111,3.9340547012863456
4623,DWLS,8,800,2,12.62978166094834,-10.8313331457605,1.4291605805453744,1.88008195911875,3.4472965420378996,1.6279375540583416
4624,DWLS,8,800,2,-8.552788184159665,11.561967029205992,2.0511321317278757,2.19347562005322,4.70165965778143,-26.41778594518333
4625,DWLS,8,800,2,0.6544985867925068,21.21155961008149,2.251019802876994,-10.3583351704099,-8.46998691478709,2.258432636249012
4626,DWLS,8,800,2,-7.641369338635166,-13.123407320046507,2.253496927759613,1.566706762477,2.50689082587111,-6.556932374597999
4627,DWLS,8,800,2,-8.196893089620831,6.599616537948494,1.7897149427563708,-2.50689082587111,5.329106397623439,-6.402192444297998
4628,DWLS,8,800,2,1.3254836310900113,-4.890857394662509,7.338182413514874,-1.56670676247701,-5.01535834647337,3.5033171437843422
4629,DWLS,8,800,2,4.710373178388831,-61.649129746856545,-1.4651491278460105,2.8203306586451897,1.88008195911875,12.361107989783331
4630,DWLS,8,800,2,0.7531848098693377,-20.48280567980301,-1.2083600485466306,7.84124127331122,1.2533469508069301,0.256319396018001
4631,DWLS,8,800,2,4.857467379928334,-25.734131637537,-0.771217044339384,1.2533469508069301,2.50689082587111,2.0415753979050044
4632,DWLS,8,800,2,-6.939320304784335,42.961755783716995,1.1922918816571204,4.07439796453426,-0.313329047013246,7.368475725853345
4633,DWLS,8,800,2,6.139891408624329,-15.50204324198301,1.7581805274571178,-0.93999944584533,3.76082876612559,1.2282375188730026
4634,DWLS,8,800,2,10.073724070794174,-58.326878787234406,0.6247803518862477,-3.76082876612559,-5.01535834647337,8.325287793130668
4635,DWLS,8,800,2,-20.463361639018835,-5.29600946509301,5.783902077814373,0.626661170175034,3.76082876612559,13.673436572037346
4636,DWLS,8,800,2,11.435041582612179,20.660896425041,-4.896195911806137,3.13379820214265,13.8304207961405,-37.04563325471732
4637,DWLS,8,800,2,0.4151358556656789,10.954727937639491,0.8898884111563643,0,4.70165965778143,17.19987128994101
4638,DWLS,8,800,2,1.7417118662133395,-26.340043849359006,-7.770001814054253,9.09906757443533,6.58465438279663,17.736354373050343
4639,DWLS,8,800,2,5.3140990309926694,-62.2328133207446,-5.499865130245002,1.88008195911875,-2.8203306586451897,20.925751283452662
4640,DWLS,8,800,2,-4.779612339536666,16.274517147156498,-5.713473108797134,-1.56670676247701,-1.2533469508069301,31.451878986181995
4641,DWLS,8,800,2,6.039598593106507,14.942746873752993,-4.779018664467005,-3.1337982021426596,2.19347562005322,11.053688951132678
4642,DWLS,8,800,2,11.115801911567672,-60.83690781903395,-6.102481208836011,-5.329106397623439,1.88008195911875,-6.905954082524332
4643,DWLS,8,800,2,-16.213364380722002,17.12833649249,-7.376802160164509,1.566706762477,1.88008195911875,17.778697258380014
4644,DWLS,8,800,2,5.745702137324837,-23.717231481214505,3.453708099717873,6.27067779432138,7.52698620998299,2.680548408194335
4645,DWLS,8,800,2,-9.377847749877322,-12.599248221923002,-3.999608797345261,0.313329047013246,-6.8986958972328,-4.094049468086669
4646,DWLS,8,800,2,1.7401616768031685,20.6931492659575,0.9818514845566229,-5.95676301098583,6.27067779432138,8.246946995723667
4647,DWLS,8,800,2,-7.955593444227657,8.344284465809496,4.4019312662745005,-1.2533469508069301,-1.2533469508069301,-11.915156831392991
4648,DWLS,8,800,2,-4.943208203012658,-11.761576242288504,-3.1312135035568844,4.38800722994011,6.58465438279663,2.679694776926663
4649,DWLS,8,800,2,-6.778380779857004,14.637949817466495,1.307580513931872,-2.8203306586451897,-1.8800819591187699,-2.8521799722686647
4650,DWLS,8,800,2,7.359315898659495,-15.239493425309503,-5.510438237785131,2.50689082587111,-1.2533469508069301,11.511303710077673
4651,DWLS,8,800,2,-1.9638629823984974,-13.77950429616151,-6.719737639137885,4.07439796453426,-1.8800819591187699,9.565117571137002
4652,DWLS,8,800,2,4.787891749296502,7.310147442742998,0.4452715836841259,2.19347562005322,5.01535834647337,0.5900398581789961
4653,DWLS,8,800,2,7.541123704902175,-17.035694562311505,5.223689626335376,0.939999445845344,2.8203306586451897,-8.017750722704331
4654,DWLS,8,800,2,0.8467780782738429,29.330517269813505,0.30034904126587103,-1.8800819591187699,-0.6266611701750471,24.44872302449101
4655,DWLS,8,800,2,-0.11188541182466372,-3.8812335877530106,4.137637045019113,-3.44729654203789,3.4472965420378996,-26.91166327545533
4656,DWLS,8,800,2,2.705490852719169,0.3483486902499944,11.627849395411616,0.626661170175034,-7.52698620998299,0.08244039161299974
4657,DWLS,8,800,2,-7.175380871684493,-14.305821004816504,-0.711123946896125,-2.8203306586451897,-5.01535834647337,8.323486795738336
4658,DWLS,8,800,2,3.3530843586461745,-31.78314242331501,0.379864745916364,-5.64290691624741,0.626661170175034,5.599932938366008
4659,DWLS,8,800,2,-11.054470250046505,17.292081425852494,-1.5054563166301271,0.626661170175034,2.8203306586451897,-9.265587898423004
4660,DWLS,8,800,2,16.74692511528851,28.253015460060983,6.106576410298118,-3.44729654203789,-12.250384633826,-3.012134486757005
4661,DWLS,8,800,2,-1.9529711033230055,12.527780405742996,2.435865392749745,-4.07439796453426,1.566706762477,-15.564569455383333
4662,DWLS,8,800,2,-4.604203051590336,13.327016316693987,1.7846459344644932,-4.07439796453426,-1.2533469508069301,8.395457679836998
4663,DWLS,8,800,2,3.392158999771337,12.78672102435699,-2.405168633581256,-3.44729654203789,-6.58465438279663,-7.059355511962666
4664,DWLS,8,800,2,1.7777044943608398,12.012377377929997,-3.4838202589282523,-2.8203306586451897,0.939999445845344,-4.959390249134332
4665,DWLS,8,800,2,-0.3633358283759991,12.190526386390996,5.564165683436498,8.15557379307184,0.939999445845344,-26.891425189578666
4666,DWLS,8,800,2,-1.9133026390176593,20.809582997039,-1.3567900002601356,0,5.95676301098585,-9.540881830875666
4667,DWLS,8,800,2,-4.851688005484838,8.82762752375199,-3.376143803521386,1.88008195911875,-0.313329047013246,0.9712438323229988
4668,DWLS,8,800,2,2.9843733677848427,-19.18365715131151,4.874661760302615,-5.329106397623439,1.88008195911875,24.407689180610667
4669,DWLS,8,800,2,-0.3662513978395047,19.93634254358449,0.7946806872278639,1.566706762477,1.566706762477,-5.545991398965999
4670,DWLS,8,800,2,-0.5962490357345012,23.336609865596493,-4.422256108153374,-2.50689082587111,3.76082876612559,-5.601633013353332
4671,DWLS,8,800,2,-2.0550766478776668,24.942904184227995,-0.058514127116132686,-2.1934756200532,-0.313329047013246,12.583847195074346
4672,DWLS,8,800,2,7.046671556902344,-25.818227385938503,8.68970336004174,4.07439796453426,7.52698620998299,-3.6684549197243217
4673,DWLS,8,800,2,4.24604418468851,13.254210584250497,11.623713953271997,1.2533469508069301,3.76082876612559,-3.2469650739106646
4674,DWLS,8,800,2,3.533799448052007,1.423832591452498,-1.531353849964376,-5.64290691624741,6.89869589723279,0.23287060368767007
4675,DWLS,8,800,2,-8.32384628844866,16.808732693521495,4.728586331191997,-2.1934756200532,-4.07439796453426,9.253207757656332
4676,DWLS,8,800,2,-3.906701319221162,18.845386012876496,-6.136417097383509,-2.1934756200532,-1.2533469508069301,-4.250635768551669
4677,DWLS,8,800,2,-16.095447288903998,42.263488301306495,-1.3096975329410094,-9.72850853265013,-2.8203306586451897,-16.809776746970996
4678,DWLS,8,800,2,-7.966581305181335,-12.761631880722504,-1.0857895987827493,7.52698620998299,-0.93999944584533,3.8580924297896653
4679,DWLS,8,800,2,-1.954530534480655,39.405180695785994,4.512043042713243,4.70165965778143,3.76082876612559,-16.472276975597
4680,DWLS,8,800,2,-6.457857214274831,20.778877837335994,-2.476549279781262,-0.6266611701750471,-4.388007229940119,16.838510055417995
4681,DWLS,8,800,2,1.0981085413371654,-6.739978691185505,-1.564182845781012,-3.1337982021426596,1.566706762477,-7.960334539715657
4682,DWLS,8,800,2,7.932504145788166,-27.096248447632004,-4.523679446535381,-0.313329047013246,-3.76082876612559,-13.075204040247664
4683,DWLS,8,800,2,-1.3051864927463206,-34.430013465415,-2.922064773868749,6.27067779432138,5.95676301098585,17.116329390853334
4684,DWLS,8,800,2,9.37006541505601,-16.360362102945004,-5.478491574883629,7.84124127331122,-2.50689082587111,8.446275388126665
