id,method,factors,nobs,ncat,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE7,bias_withC_T_SEi6,bias_withC_T_SEi7,bias_withC_C_SE1
24,PML,2,200,2,-3.145251408174922,-3.7988282857915197,-4.638213401256517,-2.1674512904424055,-2.1486169135276443,-3.1385449008878434
25,PML,2,200,2,-3.2918545702423225,-3.18874038125771,-1.6025269161309765,-2.1693255177934354,-2.165392141559394,-3.1217103068173144
26,PML,2,200,2,-4.494690694208442,-3.0536734050445604,-0.7128136381131869,-2.224809203859805,-2.1456396592635945,-2.727771906466894
27,PML,2,200,2,-3.9088147035136926,-4.00238522825492,-3.4513484081976666,-2.1926978867395253,-2.1785800061823735,-4.736751611830534
28,PML,2,200,2,-2.232609359268292,-2.35317118791534,-1.4413571226838666,-2.1693134261593654,-2.1658114647298636,-2.6168201105840034
29,PML,2,200,2,-2.5227246933144416,-2.8561024580627996,-1.3776156850258667,-2.199019773474345,-2.156621745490454,-3.3218575312240346
30,PML,2,200,2,-2.7978168286267815,-3.0559749295493503,-2.416820123175877,-2.168509992605035,-2.1469977393231936,-2.2737589702507237
31,PML,2,200,2,-2.2931539933894824,-2.704682220490599,-1.119164708009867,-2.168527270595186,-2.1645309834371336,-2.6235036549066932
32,PML,2,200,2,-2.396735160834372,-3.5290119691597206,-3.5232662232903866,-2.1676588873224545,-2.148951757973784,-2.288301381412694
33,PML,2,200,2,-3.721023196382092,-3.5272283282187207,-2.4955709060548275,-2.2104923457288344,-2.146559864716334,-4.8044341858417345
34,PML,2,200,2,-2.3240712238971115,-2.81576066488583,-0.6723863351346269,-2.1801157400864355,-2.146580268404044,-2.8627465426713044
35,PML,2,200,2,-2.396856237880392,-3.58058486183732,-1.2803931343082469,-2.1681190956706855,-2.1473419104203235,-2.039872144874394
36,PML,2,200,2,-2.2425708630576024,-2.69785140297093,-0.27391508534971715,-2.210331427216365,-2.1910029587156545,-2.896475320633654
37,PML,2,200,2,-2.6103148761867923,-3.05112216122998,-1.7318385712778968,-2.183390625221615,-2.1950779198085844,-2.6435683053718737
38,PML,2,200,2,-4.919172281834943,-4.84920721088782,-2.026478275741116,-2.175253933332645,-2.1531974255967437,-1.2887134356333942
39,PML,2,200,2,-3.271936823748382,-3.8097376358423194,-2.6935552389705264,-2.192248658329045,-2.147314408656653,-2.6825150568574845
40,PML,2,200,2,-2.7696140579003217,-3.9318549117718202,-4.295593358868977,-2.1676271481253453,-2.1799170354177444,-3.203070785650934
41,PML,2,200,2,-1.405309409131862,-2.2567550916172894,-1.8280677947808874,-2.1699305783762557,-2.1473683542925532,-3.8737775618996344
42,PML,2,200,2,-2.673298823757782,-3.4474103791012194,-1.4513228323432068,-2.197331342156435,-2.1438296963588233,-2.7523185143359443
43,PML,2,200,2,-4.160071075599192,-4.088529085881321,-3.558913254150097,-2.1684040923070858,-2.151449977701783,-1.8056344561437245
44,PML,2,200,2,-3.5189829831564117,-3.0868265855524895,-1.1579652667899571,-2.1693065674618053,-2.1568280947177234,-3.814525242563534
45,PML,2,200,2,-3.660345883234861,-3.1163622829812403,-0.7101753189208568,-2.176006331569265,-2.1470566132207742,-2.0886512323916446
46,PML,2,200,2,-3.3334893551960314,-3.5955483670880195,-2.702104060973636,-2.1772276219556046,-2.1712679464360245,-3.4139266213611337
47,PML,2,200,2,-3.0591145885240216,-3.80224481469862,-1.5794910655173868,-2.187978706013695,-2.1509094151201045,-2.6790362917822637
48,PML,2,200,2,-3.7994614094293016,-3.8080642669630196,-2.0058538481128174,-2.174182679668746,-2.149076678964254,-2.260700403205064
49,PML,2,200,2,-3.158994420139152,-3.0605399255122094,-1.887628027146237,-2.234106184559205,-2.1539018388267133,-2.8878396161932844
50,PML,2,200,2,-2.579843703854402,-2.7210803193690305,-1.4339140706581968,-2.1840119261238855,-2.1456110805556343,-3.1039372247070847
51,PML,2,200,2,-2.235064079730621,-3.0404180262205,-1.7698538811982467,-2.2042252385956558,-2.1597852453585435,-2.9294235374631534
52,PML,2,200,2,-2.737997339304632,-3.6205256178930196,-1.6784138258426666,-2.1877921471432957,-2.1703789775863234,-1.4021858132883245
53,PML,2,200,2,-2.855091358003002,-2.5019876306720494,-1.9036924048397665,-2.1761365677412146,-2.1463896849081343,-2.9010243160918243
54,PML,2,200,2,-2.693599616268412,-2.55869783939109,-1.5062765472964665,-2.171139626844945,-2.150702106346704,-2.928802875465723
55,PML,2,200,2,-2.547583852871031,-3.0058214762342104,-2.5588595294548466,-2.1700196561693947,-2.1672445713799338,-3.2179652135150336
56,PML,2,200,2,-3.265532507008442,-3.54141292482502,-1.604832337211297,-2.183536522188376,-2.1584068672667738,-3.1314674308619033
57,PML,2,200,2,-2.2683091046670323,-2.9222674071288797,-1.8550716794831272,-2.198033413319145,-2.1521436102219043,-2.9339782302874444
58,PML,2,200,2,-4.017835286470952,-4.272832009323619,-2.5493730679933164,-2.1658254977914444,-2.1437852996514835,-1.411531454081874
59,PML,2,200,2,-3.3480533310114717,-3.2564136768422194,-3.203609838192207,-2.171948146013056,-2.149501754798094,-1.849628734866994
60,PML,2,200,2,-2.5219373536178717,-3.5738108241000197,-2.5308511118765273,-2.179965658539636,-2.1464167190582333,-3.4032881799496346
61,PML,2,200,2,-4.010562440019163,-3.3213840788329203,-1.4349937160959871,-2.1668891271650352,-2.183095701670104,-2.730080301756964
62,PML,2,200,2,-5.6823066146463415,-4.47935166880342,-3.4404881136521674,-2.1680543766754656,-2.1561035733355745,-2.671620500586734
63,PML,2,200,2,-3.1325422412303516,-2.4181894030742,-2.272760259755647,-2.176724694340865,-2.1452886362160433,-3.3931369345816336
64,PML,2,200,2,-2.747604222619361,-2.4168579012313494,-1.4438294668680567,-2.1800253228620043,-2.150583152139804,-2.8251751474062834
65,PML,2,200,2,-3.6610087766469013,-2.7925864731614904,-1.1427936047545266,-2.168828807573295,-2.145573872381813,-1.5463522433454446
66,PML,2,200,2,-4.040953735253691,-4.22968140410942,-3.2211865817915664,-2.1685436982257653,-2.1462559324139043,-2.6361854824266535
67,PML,2,200,2,-1.5437382336489225,-2.228663777459029,-2.9016400259870267,-2.1707812982602355,-2.1591599602078335,-2.616104340347454
68,PML,2,200,2,-1.3962280973530015,-2.57084411211083,-3.6129227704459663,-2.169321752917895,-2.177077812039914,-3.3772700114716336
69,PML,2,200,2,-2.6237230845978914,-3.4900883464178203,-2.5995963800335873,-2.2174311833321343,-2.1645057498231632,-2.422887447027304
70,PML,2,200,2,-2.710050384466352,-3.4655457084807204,-2.433490863360497,-2.167994770619525,-2.1509142112352944,-1.9558742090896142
71,PML,2,200,2,-2.572985595743392,-3.11179177112553,-2.9288373141766972,-2.1989106977550756,-2.1470923847416237,-2.658244167113044
72,PML,2,200,2,-2.760880264232872,-3.04078393050283,-0.814465876507417,-2.183476263095635,-2.175888063370764,-1.9532123707405147
73,PML,2,200,2,-3.4907044924604613,-2.90414528008016,-2.307920632684337,-2.2175524180190753,-2.1534541289006532,-3.305001482291334
74,PML,2,200,2,-4.176627173870102,-3.87285267925572,-0.6489833168863466,-2.193029299499105,-2.1471491051105644,-1.870015914698854
75,PML,2,200,2,-3.5305235095060423,-3.2464579955442203,-1.420968711358387,-2.1712721513339557,-2.1526177106670543,-2.7496104457671837
76,PML,2,200,2,-4.126226742535742,-3.4760277786093194,-3.2334470686264876,-2.1670989420237556,-2.2041620546523646,-2.2614214865285436
77,PML,2,200,2,-1.8498577806357621,-2.38294249352808,-3.206341504058207,-2.2176862219521545,-2.156331697418273,-4.709450455754034
78,PML,2,200,2,-2.4881154780692913,-2.58952634512174,-2.071615995080587,-2.172216193646305,-2.181776929400074,-2.8567691789375447
79,PML,2,200,2,-3.6580230552168316,-3.29951325536392,-2.7067010140352865,-2.166147621660945,-2.152626877333214,-3.5260657593676346
80,PML,2,200,2,-3.608950171034732,-3.34967771892922,-2.2977939368527966,-2.174050207195925,-2.1521543724780434,-3.4678930386811344
81,PML,2,200,2,-2.7578187134539522,-3.4978193911405193,-3.8380526166705073,-2.182124136959546,-2.146133729389593,-3.3453697790952335
82,PML,2,200,2,-2.178946952668022,-2.2182152607025998,-1.789752731415227,-2.1737526241201053,-2.1456628128842232,-2.4258997775775932
83,PML,2,200,2,-1.8541896368412123,-3.2253520232261206,-2.2194496840379765,-2.1670404060354156,-2.150822267772133,-2.671817284547304
84,PML,2,200,2,-2.928059968876172,-2.8964073777650103,-2.3379110772531666,-2.188155182063055,-2.2281740059588135,-2.0441552878077944
85,PML,2,200,2,-2.8270088658077617,-3.2366958564661195,-0.5749918521902465,-2.1872942847614456,-2.168517107428093,-2.178987322608504
86,PML,2,200,2,-4.767080987953441,-4.77391834073892,-2.3807730317151767,-2.1674772275761853,-2.151190473974723,-3.159083798532954
87,PML,2,200,2,-2.038613226369061,-3.0463257708641307,-2.8447591658869666,-2.1835625928859153,-2.1542006589638243,-3.6176843584941345
88,PML,2,200,2,-3.7430106937821215,-3.05399809426946,-1.9121629254557369,-2.1738766972815946,-2.1463625279446132,-3.095610021305474
89,PML,2,200,2,-4.629277759576442,-3.6588692951598194,0.03659279955349343,-2.170732093193295,-2.1507888275615437,-2.1288574313491044
90,PML,2,200,2,-2.552363278136212,-3.03371646679587,-2.311066597694527,-2.170967723018935,-2.1713977963466844,-2.7772760787958233
91,PML,2,200,2,-1.652795475512342,-2.3187548338275894,-0.9299552391312471,-2.170009258448365,-2.147284083578743,-2.854437200881034
92,PML,2,200,2,-3.2053904265990916,-2.7842284953298506,-1.9555270726088265,-2.1690939848784256,-2.1475965650057134,-3.3601748852413333
93,PML,2,200,2,-2.2474762198635814,-3.1819998111923695,0.6830823189622235,-2.1670996138102057,-2.170824144368254,-2.9858796419874336
94,PML,2,200,2,-2.8474751389820723,-3.44067710576912,-1.7250463958392173,-2.1738520741690843,-2.151960836513683,-2.6313222795646642
95,PML,2,200,2,-2.405166055348572,-2.7143955159213404,-1.1661210515304568,-2.1981665315486647,-2.149420100044304,-2.2919405529115533
96,PML,2,200,2,-3.1352795510726326,-3.0110560024900703,-2.637629481474197,-2.188129673484855,-2.229929351818724,-3.329890611066534
97,PML,2,200,2,-3.8665775395805624,-2.6686279604773295,-1.5862761228767868,-2.1738337410610153,-2.143703589264984,-3.1363913746803336
98,PML,2,200,2,-1.3433216741408016,-2.0026511826483393,-2.700328037115977,-2.167657889292565,-2.148084575357974,-3.375335508628434
99,PML,2,200,2,-3.117526974516692,-2.9261693862009204,-0.8589516727745466,-2.1686004570754953,-2.1808323833692036,-3.1989845916089346
100,PML,2,200,2,-3.807949722144942,-4.298286557373721,-2.4152704985245266,-2.176695073557555,-2.1469702490259244,-2.550302266758174
101,PML,2,200,2,-2.1667319879346114,-2.28423533274935,-0.9215290165666669,-2.3059178335730457,-2.1628655974387234,-3.4828095084399338
102,PML,2,200,2,-4.329401355208542,-4.15429497838522,-0.06054011822350658,-2.173856299664885,-2.152050120973714,-2.720941582269884
103,PML,2,200,2,-2.282970643544112,-3.38319077837662,-0.9615305886517169,-2.168033495812516,-2.146205254383034,-2.4961308505880337
104,PML,2,200,2,-2.5951011545403526,-4.14322170538802,-0.6973932647778167,-2.1738425366985155,-2.147526177668593,-2.7336950628471635
105,PML,2,200,2,-2.2647993019330417,-2.2180157525665796,-3.1305563603306075,-2.169100595533395,-2.1627746469543836,-3.0739220785882133
106,PML,2,200,2,-2.9842927144512714,-4.32290017725912,-1.6500332980002266,-2.187641106339115,-2.1959630462130537,-1.9900778649931143
107,PML,2,200,2,-2.2711102506464615,-2.4447422042661593,-3.2388785819733665,-2.168446736018455,-2.1484841494410336,-3.362468865287434
108,PML,2,200,2,-3.2160925107435316,-4.0946111396343206,-2.0166440690528873,-2.172331384335165,-2.1697201084553837,-3.6536277481422337
109,PML,2,200,2,-2.0365255022892716,-2.4370289181252502,-2.067506651026787,-2.1689404753456056,-2.1477396898469836,-2.3761848078781735
110,PML,2,200,2,-2.1537937338772615,-4.17598199104612,-1.483082189941007,-2.1816126015287556,-2.147785161595564,-2.256876218783424
111,PML,2,200,2,-2.659065007471262,-2.1398918090350105,-2.8410580091127464,-2.294313519638795,-2.143489688730403,-3.0445287162655736
112,PML,2,200,2,-3.847288944844622,-3.3926009124450194,-1.0731253420451967,-2.1697956470726156,-2.157676925244624,-2.7729776646931033
113,PML,2,200,2,-2.883459945357572,-3.9851335298638197,-2.2643619028513564,-2.1713995330799847,-2.1813233208983136,-1.9487191503574641
114,PML,2,200,2,-3.809228204714922,-3.35209642825752,-4.651282344873157,-2.172291012790295,-2.151268097814904,-3.091892468703894
115,PML,2,200,2,-1.6257480677558918,-3.20382196393912,-1.7743640465451764,-2.1701121846847458,-2.151702554396563,-3.2996170175582344
116,PML,2,200,2,-3.866790201769722,-3.83309417162702,-2.375297244590777,-2.176199077487025,-2.147775757778783,-2.8146325172542133
117,PML,2,200,2,-2.7228346173047924,-2.8158893128840305,-2.688447976872637,-2.2248745151410856,-2.1455650879157337,-2.8985997707561344
118,PML,2,200,2,-3.749025713913781,-3.5330778596586203,-2.3068536583126567,-2.1675082054514156,-2.158229816786064,-2.460934009184884
119,PML,2,200,2,-0.9324515320467713,-1.7475545223020998,-1.2899969349683467,-2.1702998861946847,-2.202177934546634,-3.0582861556607943
120,PML,2,200,2,-2.4272934232082224,-2.87192186708452,-1.5802133587283766,-2.209874201904036,-2.159179525279574,-2.2619718910823745
121,PML,2,200,2,-3.801898069264592,-2.9878405894376305,-2.5055170189869367,-2.1713545751944547,-2.143803106731364,-2.504982075584254
122,PML,2,200,2,-3.5304186712694916,-3.3447526023896197,-2.637930238258617,-2.1928230953374745,-2.171426138656524,-4.251436152781434
123,PML,2,200,2,-2.6767815509955413,-3.1409168529365803,0.13031095676312304,-2.1835389246193255,-2.148167064011884,-2.589559483650335
124,PML,2,200,2,-1.770320373346762,-2.63692176482644,-3.743428112234127,-2.167872413532586,-2.1456589118712843,-2.8246537848895943
125,PML,2,200,2,-2.410390279654412,-3.9872133825778198,-1.1899990669206266,-2.191007313209245,-2.2135162136436044,-2.6542000782072237
126,PML,2,200,2,-3.607762194114682,-3.84258895176782,-1.2207894558073369,-2.1881782433125454,-2.148620050376944,-1.7775496732131844
127,PML,2,200,2,-1.277018011962852,-2.5154994051706097,-2.7633868279107765,-2.1698154317826344,-2.1709874795913033,-3.1177100818554444
128,PML,2,200,2,-3.253016312366122,-1.8354840646835,-2.4515318613991166,-2.167676267657885,-2.1456999006175232,-2.955118132701784
129,PML,2,200,2,-3.7288697881830117,-3.5157572513685205,-2.1524535313222675,-2.1680734193147755,-2.250843876854944,-3.194285646382844
130,PML,2,200,2,-0.8589267247671519,-2.43418851142172,-0.29248467214268714,-2.1768475982334445,-2.1560731927674244,-2.9605903993180736
131,PML,2,200,2,-3.320246247437522,-3.1669013997705093,-2.8116768885240764,-2.173264527321245,-2.147783731951214,-3.190644535224564
132,PML,2,200,2,-3.2975355599178218,-3.6380460202800196,-1.1795444786650067,-2.2039148621726956,-2.1477557295933742,-2.836226148669624
133,PML,2,200,2,-1.5384208921134512,-2.1707899770144605,-2.7192235280117667,-2.167252717128275,-2.149832232602174,-3.4449539461149343
134,PML,2,200,2,-1.2666258549895213,-2.69743081242598,-1.437463021407917,-2.199697624710105,-2.197875966092544,-3.207345339339934
135,PML,2,200,2,-4.519499052519042,-4.86753690515342,-0.14488874880134658,-2.1812138216152452,-2.1871367262631543,-2.498410699117874
136,PML,2,200,2,-1.9652307692862219,-3.1456594083694696,-1.1915844513296172,-2.1669703276734245,-2.144182660998034,-2.8590931666209434
137,PML,2,200,2,-4.321336233479142,-3.7138898978403194,-1.549999039172087,-2.2518604038381045,-2.204260785906363,-2.9490284386741337
138,PML,2,200,2,-3.5910080303128824,-4.1889240502708205,-3.497243723877926,-2.1702349941639345,-2.149565672753334,-2.4582078053142236
139,PML,2,200,2,-4.119361968654951,-4.7951675860113205,-2.6446712956468175,-2.1687968950372447,-2.1517022677430537,-2.006957618094914
140,PML,2,200,2,-2.071439750502542,-2.9138455004795896,-0.6609940459101071,-2.1738524761615947,-2.147423531436954,-2.1271989988037836
141,PML,2,200,2,-2.1835304330270215,-2.3794638230464598,-1.7438775185856465,-2.1702430102277446,-2.2120419883100038,-3.1754737295646636
142,PML,2,200,2,-3.7407779451477525,-3.1410490278172194,-0.03595260580008669,-2.176922663234715,-2.146785382671684,-2.118833192919985
143,PML,2,200,2,-2.757287950774652,-3.566427651737519,-2.4262651480947466,-2.1706391902015856,-2.1492004267988336,-2.6119023540703834
144,PML,2,200,2,-1.246392246525882,-2.6128513373167905,-3.207089233382886,-2.167816680866626,-2.1522324634516146,-4.004246534914434
145,PML,2,200,2,-3.481203720848752,-4.43368865742422,-3.828392374314587,-2.1710590723464556,-2.148400561495184,-2.4798976161472432
146,PML,2,200,2,-2.1438497184291623,-2.5092700002929904,-1.358477471824457,-2.1980437061348557,-2.1587329540508238,-2.870249693610534
147,PML,2,200,2,-2.9608848128450522,-3.269824207044519,-0.20719952316052698,-2.183920999144795,-2.146446095959434,-2.0293815278707243
148,PML,2,200,2,-3.043704748611092,-3.450903400378019,-2.476489409101886,-2.2094090252495144,-2.161256409142663,-2.755214533304434
149,PML,2,200,2,-4.247858992145442,-4.1181902193318205,-1.4742892190610972,-2.1977760697870554,-2.157381229764184,-2.741677042957644
150,PML,2,200,2,-2.9791515129687114,-3.29839569949502,-1.7786040064228965,-2.1693588711309957,-2.1462926348640443,-2.597702244769404
151,PML,2,200,2,-3.4689762501076125,-3.2812414842435205,-1.7099516327340767,-2.1769381374611845,-2.180007150305843,-2.336208028848234
152,PML,2,200,2,-3.100078534159181,-2.983073286921979,-0.572255510701497,-2.1675950914603157,-2.223566102637564,-3.0889155500757646
153,PML,2,200,2,-2.2999270681175426,-1.8451327715761994,-1.571326652146157,-2.168527856771875,-2.147440750664104,-3.1874399638807933
154,PML,2,200,2,-2.1775282253947217,-2.362840293972959,-2.356297460371367,-2.1678930997447847,-2.166729844751064,-4.110616649837135
155,PML,2,200,2,-3.033592391758982,-2.39282720780343,-1.761356429946937,-2.1922862267436853,-2.150710563108034,-3.1475151629876033
156,PML,2,200,2,-2.020991848445812,-2.2031110214314795,-2.4902813724902266,-2.1762978686119245,-2.145999417056804,-4.0607898832819345
157,PML,2,200,2,-2.7257830290056018,-3.9755285701189207,-3.184871338642347,-2.1678982503759756,-2.1518582557547643,-3.009017359871094
158,PML,2,200,2,-2.8493245934501212,-2.96662834622579,-1.606112746260107,-2.1795603587981756,-2.239554759121613,-2.840490117181645
159,PML,2,200,2,-3.4444329937861617,-3.48600189160642,-1.2576981727845271,-2.1872792585245646,-2.1425957238623337,-2.8891813913633047
160,PML,2,200,2,-1.6036073647621913,-2.8624379321483095,-1.606121776667857,-2.1680746589056956,-2.1564581988532243,-2.640952450797723
161,PML,2,200,2,-3.063169233277521,-2.73581120838621,-0.9468791233039071,-2.167350835832255,-2.1398574435326836,-2.488198200049034
162,PML,2,200,2,-3.4021009767424712,-2.29713886771538,-1.7905888914935872,-2.1682971133696856,-2.1830706855759536,-3.4531443873055343
163,PML,2,200,2,-3.644178490009521,-3.34630583638542,-1.6360308418888567,-2.184282536647525,-2.183160629278834,-2.8825628935037138
164,PML,2,200,2,-4.311733983497342,-4.01747517179122,-1.227009740424867,-2.1800570104257955,-2.151432153140853,-2.3525240181531237
165,PML,2,200,2,-3.227731366717422,-3.3862408266072204,-0.02007745987476703,-2.1692364553243153,-2.1519925419336934,-1.4781037207680634
166,PML,2,200,2,-1.4720179160791615,-1.6755337094090204,-0.7102588149751967,-2.1801252069327357,-2.1446283642224033,-3.0848130080717433
167,PML,2,200,2,-2.0264148715342016,-3.7032206397509206,-1.9802787253038863,-2.1714946625155456,-2.1707366286539633,-3.9868782264164335
168,PML,2,200,2,-2.5368170196317816,-3.2607505231919203,-1.8859430073163062,-2.1689668303514944,-2.1456239625997036,-3.1389659134871546
169,PML,2,200,2,-2.2479126022898823,-3.1942428881158405,-2.179787278270837,-2.169825433097125,-2.145960883665053,-2.4657785072620437
170,PML,2,200,2,-2.9903954036068714,-3.12275109906273,-1.9754133464056072,-2.179934327453455,-2.1594689644467437,-3.5058749780087344
171,PML,2,200,2,-3.1284110200652124,-3.319583851560121,-2.1850207965580175,-2.1728746884091557,-2.1411293467695436,-2.5808939604793344
172,PML,2,200,2,-1.2847370087717025,-2.06798508350339,-1.8132692887452666,-2.174631415034445,-2.144773391601794,-3.1542803018489036
173,PML,2,200,2,-1.2134256018420526,-2.38150494533587,-3.604570010193416,-2.1683118160914048,-2.148558309701824,-4.123629569937734
174,PML,2,200,2,-2.748754554432911,-3.269708343798419,-2.080595374361897,-2.210893668136965,-2.167162501820953,-2.546410920966384
175,PML,2,200,2,-2.936048021937612,-4.04412564074072,-2.875621747174927,-2.1838035393173554,-2.149218801634474,-1.6020320039989946
176,PML,2,200,2,-2.525649552537691,-2.9433101673732103,-2.3790252733949573,-2.1663246658247357,-2.1725502932325433,-3.219209753031334
177,PML,2,200,2,-2.9978972521752025,-3.1326260146980895,-2.6543036920193073,-2.1740122985880657,-2.155591332311234,-2.791485544422244
178,PML,2,200,2,-4.106406951905502,-4.380852673688921,-2.5119638047069968,-2.1676980427818253,-2.147285312270454,-1.9961035137379943
179,PML,2,200,2,-3.8053532036742514,-3.4259359582029205,-1.875442001888237,-2.2042524146395555,-2.1474275467324446,-1.768089097943394
180,PML,2,200,2,-3.6635850446053912,-3.3065338119193197,-0.5701683769144067,-2.1670163048870954,-2.1485508458540634,-2.1053855034430247
181,PML,2,200,2,-3.181567718642592,-1.9559493590891903,-1.4798682521336266,-2.167495610963625,-2.1467071680515133,-2.822458176002994
182,PML,2,200,2,-2.7493209355651125,-3.8539123670425197,-2.6549276136802074,-2.1933967669698546,-2.1971655110120643,-1.565258950565354
183,PML,2,200,2,-5.280796989503841,-6.466403476013519,-2.630799392484117,-2.174341766878195,-2.1449868743399936,-1.7296518829651442
184,PML,2,200,2,-1.5162621397135214,-3.0312340690471395,-2.220214469090397,-2.187775013714635,-2.1447319073345934,-3.472766938814234
185,PML,2,200,2,-2.2607770201849218,-2.74462992058786,-0.533734789710627,-2.179566524959045,-2.160420415800583,-2.6369477302612436
186,PML,2,200,2,-3.6837156219279215,-3.28464367819902,-0.611323073796527,-2.1711534076942955,-2.1484026460603434,-2.676967999913234
187,PML,2,200,2,-3.720879886919522,-3.2824856509654192,-0.7711545506695866,-2.1692239283675656,-2.1717370858321345,-2.2037403765218233
188,PML,2,200,2,-2.9877615657101715,-3.22284106608782,-0.3045024932108967,-2.1679994273337653,-2.147562046151974,-2.7180874158007047
189,PML,2,200,2,-2.1752082647236213,-2.1856883387507104,-1.500175203699227,-2.169709224639055,-2.163401402586544,-2.9433650046385846
190,PML,2,200,2,-3.567492535209592,-4.153713045250821,-2.2729244429603273,-2.1682404379097147,-2.1473009047741436,-3.1422787432381543
191,PML,2,200,2,-5.346648173056842,-5.15458497242212,-2.1651280737201564,-2.1697812982964555,-2.1456984792269234,-1.4022049887134735
192,PML,2,200,2,-2.3238036625076024,-2.33416236984777,-1.630693393316307,-2.1789305896422655,-2.166471853226083,-3.2882165680981346
193,PML,2,200,2,-3.508717818190152,-2.81173789078136,-1.1404257540908367,-2.211199637683825,-2.158841040738424,-2.7187583418803243
194,PML,2,200,2,-2.4744776844685816,-1.3976072685100303,-2.757168833651997,-2.1731813831947555,-2.153492748600544,-3.0488084461655935
195,PML,2,200,2,-4.812717853018142,-4.60151168841052,-1.9765017970776462,-2.181927266133425,-2.1468098592431635,-2.2645653872719538
196,PML,2,200,2,-2.5466508292051717,-3.3623084867377195,-2.044821848685816,-2.2181641980758156,-2.1510702781263533,-3.0861802536431644
197,PML,2,200,2,-3.6856222171091217,-3.4377416846924205,-2.940855246232097,-2.1671919497554244,-2.147962635473413,-3.3718347950649346
198,PML,2,200,2,-2.7026431551497017,-3.1704036695185094,-3.8326573353066573,-2.1669574051400757,-2.149420348500544,-2.7989077883601734
199,PML,2,200,2,-3.508928231070352,-3.7544910148376203,-1.511526609272247,-2.306639351738135,-2.1581671109062244,-2.764659733640114
200,PML,2,200,2,-2.5358293352927315,-3.0851684219830604,-3.976797510950187,-2.1982762294427847,-2.1480387866139234,-2.2383615817960236
201,PML,2,200,2,-2.2766893418913914,-2.35719142347926,-1.822952712984647,-2.1678367368019855,-2.1873195142214046,-3.808343889971634
202,PML,2,200,2,-3.5655086300570114,-2.84839130463327,0.5670664227581834,-2.1762788276138645,-2.1579612962428634,-1.8860312916587643
203,PML,2,200,2,-2.4756452176096717,-2.0266995316705003,-2.591103991465366,-2.1694851286907957,-2.145920758294674,-2.9379511293902345
204,PML,2,200,2,-3.5492320066973324,-3.963477550388819,-1.5007196160622467,-2.2178507518416546,-2.148293869496573,-2.3614118945643443
205,PML,2,200,2,-4.1441587519852625,-3.1114528000849297,-1.9504431644837263,-2.1699621541629757,-2.156853869594684,-3.059367950326844
206,PML,2,200,2,-2.426310780872212,-3.3186940561817204,-3.644174848351477,-2.173219809103355,-2.162291185772684,-3.0354044565824747
207,PML,2,200,2,-2.8431575456676224,-2.7589267999261704,-0.2261276546322466,-2.1677922887844954,-2.1482177351892937,-2.7883128174343836
208,PML,2,200,2,-2.122494319379632,-1.9715879595723393,-2.347447452229997,-2.1715136929760153,-2.1676230400025034,-3.071733486049634
209,PML,2,200,2,-2.575473187623942,-2.3594410028516197,-1.8560822417736662,-2.1674418173334846,-2.1541900579582842,-3.3339679735543344
210,PML,2,200,2,-1.9110050538934011,-3.1121403610275293,-2.9189107777863867,-2.187969991010115,-2.1497662177372936,-2.969608679353264
211,PML,2,200,2,-3.6860235213344916,-2.6532507048967995,-1.1283548486443666,-2.165460510859915,-2.189623856806304,-2.650429489505314
212,PML,2,200,2,-1.6670144553883923,-2.1987767930655404,-1.837905887818187,-2.1725580834860856,-2.1440852853529035,-3.968151030389934
213,PML,2,200,2,-5.0677826227828415,-4.406312511528821,-2.317993377862367,-2.1839217040683256,-2.143185037682553,-1.5327852228367245
214,PML,2,200,2,-2.6961306525205524,-3.818904493196319,-2.377876782205456,-2.167321279431696,-2.166262038241494,-2.4958556751351333
215,PML,2,200,2,-2.1481511377447013,-2.3347504170556004,-2.1994687912514364,-2.2177562526243046,-2.1457321066494934,-3.6282097711702335
216,PML,2,200,2,-3.5765545932595915,-4.927540828053719,-2.6760880103429274,-2.1702983378061953,-2.1618027228093544,-2.923391054667204
217,PML,2,200,2,-2.6339252330576715,-3.62858331551362,-2.8221275038615166,-2.171931692912235,-2.1822408438609138,-2.2317307104540536
218,PML,2,200,2,-3.8223878530309423,-3.79620415050632,-2.521274813676037,-2.1840648016025255,-2.2267525391754637,-2.9842182808963043
219,PML,2,200,2,-2.4783795176492625,-2.3313018629235196,-0.18454862930409668,-2.1677618292640046,-2.1428097509004735,-2.6440689622817244
220,PML,2,200,2,-4.125428721631362,-2.6068655474571503,0.04981894985179314,-2.2027753028845147,-2.161216472648454,-2.394382787973104
221,PML,2,200,2,-2.145403465163792,-1.4641585865792297,-2.174601660748727,-2.1644966273740547,-2.147100819539914,-3.3251796703683336
222,PML,2,200,2,-3.212018141195462,-2.57725918924564,-1.1009006644103072,-2.167250253129835,-2.1467004771751035,-3.738669897974034
223,PML,2,200,2,-2.0131167895170816,-3.0956138972070404,-1.206702845335117,-2.1667453550735254,-2.150901411177723,-2.1560399790202633
224,PML,2,200,2,-2.6041404249636315,-2.2225017316646003,-2.0685124989286865,-2.1680189368952956,-2.175736006902994,-2.661541096835744
225,PML,2,200,2,-2.2905936122746815,-2.9512179477204192,-2.285802924970336,-2.1694516996767845,-2.151456735498494,-2.213818756985654
