id,method,factors,nobs,ncat,bias_withoutC_L6,bias_withoutC_L7,bias_withoutC_Ti6,bias_withoutC_Ti7,bias_withoutC_C1
4227,DWLS,6,800,2,19.34592984206568,6.180427358614363,-4.07439796453426,0.626661170175034,3.8797470023733314
4228,DWLS,6,800,2,18.52941680702001,-1.9940836346712536,-2.8203306586451897,-5.329106397623439,25.79408635365368
4229,DWLS,6,800,2,19.998298218851502,2.9422008499123686,8.15557379307184,12.882010069200799,19.917912737648667
4230,DWLS,6,800,2,34.455012198593835,0.8500772479091145,0.313329047013246,-8.46998691478709,22.448880656673996
4231,DWLS,6,800,2,23.4314741054155,-3.430286840950009,-2.8203306586451897,5.01535834647337,39.04268307335901
4232,DWLS,6,800,2,24.681768814905176,0.3270199132876239,-5.64290691624741,1.566706762477,20.18783173466667
4233,DWLS,6,800,2,29.499202296578176,1.3565132064106145,5.95676301098585,3.13379820214265,23.61060796801634
4234,DWLS,6,800,2,24.197256167657,1.9033723873727455,-2.1934756200532,4.38800722994011,-4.680413927884671
4235,DWLS,6,800,2,24.500689250793833,-1.3337147686446338,-3.44729654203789,3.4472965420378996,19.265090723136332
4236,DWLS,6,800,2,22.238959416794675,-1.173106030608384,-9.09906757443533,-3.1337982021426596,27.52573650410367
4237,DWLS,6,800,2,21.421247365449666,-5.071840894374749,3.76082876612559,-0.93999944584533,1.1652401048116712
4238,DWLS,6,800,2,20.713502921815508,-4.54766638423526,3.76082876612559,0.626661170175034,21.536839052911002
4239,DWLS,6,800,2,22.455276217256664,4.355566418296125,3.4472965420378996,-2.1934756200532,20.706695978823337
4240,DWLS,6,800,2,27.122302198860176,0.6518289618601125,-7.84124127331122,-0.313329047013246,21.830550568973337
4241,DWLS,6,800,2,24.64945944875417,2.2428997322538753,-9.72850853265013,-2.8203306586451897,15.473229897080998
4242,DWLS,6,800,2,28.213481069325848,-0.5849985327068818,-2.8203306586451897,-5.64290691624741,24.488148213672012
4243,DWLS,6,800,2,25.654466647985174,-2.980572931516004,-0.6266611701750471,3.13379820214265,15.724331437695344
4244,DWLS,6,800,2,28.160482636636843,-6.919490622903882,5.95676301098585,3.4472965420378996,33.332520531278995
4245,DWLS,6,800,2,20.97648655015451,-2.6314619549770017,-3.1337982021426596,0.313329047013246,42.27307936110268
4246,DWLS,6,800,2,11.329996587945997,-1.0073541442871259,-7.52698620998299,4.07439796453426,1.9677342491273286
4247,DWLS,6,800,2,11.232198573802496,-2.7296329146967584,-6.58465438279663,5.329106397623439,6.709084951898333
4248,DWLS,6,800,2,29.700738734167675,4.1440505643491194,0,1.88008195911875,16.54196588795733
4249,DWLS,6,800,2,7.421609930382342,0.1425358795298648,4.38800722994011,-3.76082876612559,-0.7435582315553265
4250,DWLS,6,800,2,27.388510715507003,0.5368861405388725,-1.56670676247701,-7.2128054629491,34.41266042140967
4251,DWLS,6,800,2,23.562566544032013,1.7556492225531128,-2.1934756200532,3.4472965420378996,2.140380929284665
4252,DWLS,6,800,2,20.664869094300172,-2.5313975855635054,9.413741432353639,-2.50689082587111,20.038359356390664
4253,DWLS,6,800,2,22.54421924974583,3.523778309310624,-3.76082876612559,-0.313329047013246,18.77184286759866
4254,DWLS,6,800,2,26.80687105962184,-8.34493858865551,-1.56670676247701,1.88008195911875,22.51220688680633
4255,DWLS,6,800,2,25.3192768860485,4.51883947410675,-1.2533469508069301,-1.8800819591187699,28.242052670649
4256,DWLS,6,800,2,21.22282077513917,-5.289827150904633,-2.8203306586451897,-0.93999944584533,23.583016279123665
4257,DWLS,6,800,2,14.048088333733,-0.716943995546504,4.07439796453426,0.313329047013246,30.97907116281834
4258,DWLS,6,800,2,29.54393245178535,1.170490006424496,-2.8203306586451897,-6.58465438279663,30.228134587569677
4259,DWLS,6,800,2,12.60960547281533,2.5598947360686157,2.19347562005322,0,10.591427575015338
4260,DWLS,6,800,2,29.5598892525325,0.2018528473537451,-4.388007229940119,0.313329047013246,16.045324307146668
4261,DWLS,6,800,2,24.138538499802337,-2.4256274117104986,1.88008195911875,-2.8203306586451897,26.45506490471935
4262,DWLS,6,800,2,25.712511299620676,0.9009243482491214,-3.76082876612559,9.09906757443533,31.685477992951334
4263,DWLS,6,800,2,25.47395353123901,-4.470848351787876,4.70165965778143,3.76082876612559,24.91171618239833
4264,DWLS,6,800,2,10.088244548947172,-8.911954609972254,-1.2533469508069301,-8.78448378958718,33.73988486996035
4265,DWLS,6,800,2,27.944397815435508,1.7689256047974944,5.95676301098585,2.50689082587111,17.908312784292335
4266,DWLS,6,800,2,22.077217846680007,5.845129243862365,-9.72850853265013,2.50689082587111,26.540277170923666
4267,DWLS,6,800,2,24.44374044698533,4.86255097918599,-3.44729654203789,-1.56670676247701,22.37138435640634
4268,DWLS,6,800,2,26.333611936112334,2.1091939802341253,3.76082876612559,-2.8203306586451897,14.11346304166866
4269,DWLS,6,800,2,12.227232744593346,1.5152180752848743,3.4472965420378996,-0.93999944584533,16.078688933601
4270,DWLS,6,800,2,17.19984651392668,0.25972977188637447,-2.8203306586451897,-7.2128054629491,-6.667410116805328
4271,DWLS,6,800,2,26.570567749385177,7.036977121495369,-9.72850853265013,-5.329106397623439,-0.9601845321796643
4272,DWLS,6,800,2,18.80441893080433,-4.585191727713628,5.64290691624739,2.8203306586451897,19.798413284915327
4273,DWLS,6,800,2,12.104625093104671,0.46203709091699463,5.95676301098585,-0.313329047013246,-28.953436798637334
4274,DWLS,6,800,2,26.28438114006334,0.054521772147750336,6.27067779432138,0.939999445845344,8.926102796113334
4275,DWLS,6,800,2,20.19774507648266,-3.1962082466740065,-0.6266611701750471,3.4472965420378996,37.63742977424167
4276,DWLS,6,800,2,24.022288042859163,-2.0953082550308757,-2.50689082587111,-0.93999944584533,-23.856547935305997
4277,DWLS,6,800,2,18.907976931498503,6.039638307493614,-5.329106397623439,-7.2128054629491,12.177346948199663
4278,DWLS,6,800,2,15.242813256743501,-0.229495588404377,3.76082876612559,9.72850853265012,3.5418908754016694
4279,DWLS,6,800,2,24.10594227836734,5.575790770299113,7.21280546294911,-0.93999944584533,10.371847009067663
4280,DWLS,6,800,2,23.19985849735201,2.598596577291251,-0.93999944584533,-1.8800819591187699,29.31403482067533
4281,DWLS,6,800,2,29.878465920611998,3.3234695902774893,-0.6266611701750471,-3.76082876612559,48.40455424600201
4282,DWLS,6,800,2,27.97115843453733,-5.042756841554502,3.4472965420378996,-3.44729654203789,46.628431006954
4283,DWLS,6,800,2,28.353348921419162,1.7403621247146228,3.76082876612559,8.78448378958718,28.291258268386006
4284,DWLS,6,800,2,17.060320275910833,-2.166695101515126,0.939999445845344,-5.95676301098583,36.721458103603666
4285,DWLS,6,800,2,28.232680092844003,0.6468248127211168,-1.56670676247701,-1.2533469508069301,35.707026393371336
4286,DWLS,6,800,2,17.917097254300835,1.2659408772267429,9.413741432353639,-1.8800819591187699,57.320758095959675
4287,DWLS,6,800,2,20.445476972729175,-3.0425268801853864,-5.01535834647337,7.52698620998299,10.129800372348008
4288,DWLS,6,800,2,15.189760866859842,0.9447054399642496,-7.52698620998299,-4.07439796453426,17.724428848897006
4289,DWLS,6,800,2,13.961883688669834,-8.042619933737505,4.38800722994011,0.939999445845344,20.293059176398675
4290,DWLS,6,800,2,30.229591871110667,5.88610978923712,-1.2533469508069301,5.64290691624739,5.365785510092333
4291,DWLS,6,800,2,23.651360419671015,0.9084666253296181,0,4.07439796453426,33.60382485311834
4292,DWLS,6,800,2,26.237175286725833,3.7332164584996246,-1.2533469508069301,-0.313329047013246,49.204245667270996
4293,DWLS,6,800,2,37.396581567740505,-6.147426126843881,-0.93999944584533,-2.50689082587111,20.02493968933067
4294,DWLS,6,800,2,24.48386286506567,0.5102897922407423,-8.15557379307184,5.329106397623439,-2.796781545902664
4295,DWLS,6,800,2,38.05756979068985,-1.6628148128173814,-4.388007229940119,-5.01535834647337,8.14303164914367
4296,DWLS,6,800,2,12.725325948113673,3.3444377060865005,5.64290691624739,2.50689082587111,3.5742935026426745
4297,DWLS,6,800,2,7.751393196331168,-3.883815721742012,9.413741432353639,-4.388007229940119,12.176609264705338
4298,DWLS,6,800,2,21.88747649807484,-7.555692101793632,-0.6266611701750471,-2.50689082587111,12.594460704114335
4299,DWLS,6,800,2,12.802067185263832,6.237140497509369,4.70165965778143,0.313329047013246,17.19003186105067
4300,DWLS,6,800,2,26.04750732836268,-11.464335496721628,-6.27067779432138,-5.64290691624741,25.17140476445001
4301,DWLS,6,800,2,23.124475644418663,0.25112736785173895,1.2533469508069301,2.19347562005322,26.414764536572676
4302,DWLS,6,800,2,21.79361291282067,0.19514811269936982,9.72850853265012,-1.8800819591187699,21.723873581800333
4303,DWLS,6,800,2,39.45054253291584,0.8970708421078694,-0.6266611701750471,4.70165965778143,31.087734097762333
4304,DWLS,6,800,2,30.472283714836344,1.0918093732199958,8.46998691478707,-3.76082876612559,13.129630970066014
4305,DWLS,6,800,2,24.579752785325667,0.21873266527687452,0.626661170175034,-3.44729654203789,18.31549216643367
4306,DWLS,6,800,2,20.380528730238844,-2.487341484550126,-3.1337982021426596,-0.6266611701750471,-3.3116688542349877
4307,DWLS,6,800,2,23.066131402745178,1.2931568726156222,2.8203306586451897,-2.1934756200532,16.392432580654003
4308,DWLS,6,800,2,26.75843822730517,6.114734599330124,-13.1980140387041,-8.15557379307184,3.255654618331679
4309,DWLS,6,800,2,33.62192499334451,-6.9151286097641345,-6.27067779432138,-0.313329047013246,-8.464358709085333
4310,DWLS,6,800,2,15.521601648399164,-5.554833331846629,-0.6266611701750471,-3.76082876612559,9.149470913000668
4311,DWLS,6,800,2,23.759426936789673,-1.176272925259625,5.95676301098585,5.01535834647337,31.141091984554002
4312,DWLS,6,800,2,33.11171141714351,8.738126044235365,-4.70165965778142,6.27067779432138,11.372961796192332
4313,DWLS,6,800,2,14.55381714470851,3.031499038839369,-2.1934756200532,-0.313329047013246,14.461853823360665
4314,DWLS,6,800,2,6.4259136532969965,3.1070963646471217,2.50689082587111,-0.6266611701750471,-1.7636432582393373
4315,DWLS,6,800,2,27.293755969827842,4.022746070434499,-3.76082876612559,-6.27067779432138,27.078315465897006
4316,DWLS,6,800,2,32.445126592094184,-9.264775730679006,0.939999445845344,-0.93999944584533,22.054183788827675
4317,DWLS,6,800,2,18.58897479995884,3.01449850854725,-9.72850853265013,-9.41374143235365,3.0717961721590066
4318,DWLS,6,800,2,25.911967549369347,4.208022848598364,6.27067779432138,-1.56670676247701,8.323592436719004
4319,DWLS,6,800,2,24.012492377853505,0.5034670432428751,-7.52698620998299,-1.8800819591187699,10.706533742592672
4320,DWLS,6,800,2,24.086497204350838,-3.4452417635341264,-7.84124127331122,0,16.694276855184008
4321,DWLS,6,800,2,25.947105699937506,3.044548826972124,5.64290691624739,-5.95676301098583,-2.9891219485173224
4322,DWLS,6,800,2,20.216527416911507,-0.40902108557400174,1.2533469508069301,-5.329106397623439,9.709675525466995
4323,DWLS,6,800,2,29.284797163109832,-7.394539798557254,-4.388007229940119,-2.50689082587111,12.486695728193665
4324,DWLS,6,800,2,23.875439260200675,-1.000185218457128,-2.8203306586451897,-4.07439796453426,0.5698560614703456
4325,DWLS,6,800,2,18.364303901653166,-2.22214878082376,-4.388007229940119,-1.56670676247701,20.310629468794676
4326,DWLS,6,800,2,22.90025726234718,-2.8806859578588835,1.566706762477,-4.388007229940119,-4.605180020971322
4327,DWLS,6,800,2,20.063632799598995,-8.297098167824632,0.939999445845344,-3.44729654203789,12.418393235604675
4328,DWLS,6,800,2,22.509389516690664,3.8641111349236175,2.19347562005322,7.84124127331122,36.16760634240934
4329,DWLS,6,800,2,19.637230981530678,-5.118773941015259,0.626661170175034,-0.6266611701750471,-6.460627542011654
4330,DWLS,6,800,2,27.030870776631673,-2.5505533761676356,3.4472965420378996,-1.2533469508069301,-2.3925164481446624
4331,DWLS,6,800,2,16.74072467926417,-4.857037382616627,-4.70165965778142,-7.52698620998299,32.57454519032868
4332,DWLS,6,800,2,15.012706353756844,-0.7878063473651248,0,0.313329047013246,24.436126778397664
4333,DWLS,6,800,2,26.060163864519335,0.9784028811442441,-6.58465438279663,-4.388007229940119,18.053093140287007
4334,DWLS,6,800,2,29.116126910584168,-3.267260206411382,-7.52698620998299,-7.2128054629491,25.487158611266015
4335,DWLS,6,800,2,23.61720830429583,-7.65199441427776,2.50689082587111,4.07439796453426,8.328002588591342
4336,DWLS,6,800,2,28.799890624837175,6.768778961008248,-2.1934756200532,1.566706762477,37.78139572872567
4337,DWLS,6,800,2,7.309949156734163,-4.013215864126382,5.64290691624739,4.07439796453426,20.31552110299134
4338,DWLS,6,800,2,22.451298235463675,1.293573082936497,0.626661170175034,-1.2533469508069301,-3.3445703062473338
4339,DWLS,6,800,2,12.689856260117836,1.0385591502892477,5.01535834647337,-0.313329047013246,0.9237371488589978
4340,DWLS,6,800,2,10.761363838834674,1.7990595764471178,5.64290691624739,4.07439796453426,8.030546020046678
4341,DWLS,6,800,2,27.54680786318,-3.396718435594137,-2.50689082587111,5.329106397623439,28.996156491887675
4342,DWLS,6,800,2,27.993605209944505,-7.308205449836624,1.2533469508069301,0.313329047013246,9.998013706921347
4343,DWLS,6,800,2,21.623621558444494,-8.768730579310255,-3.44729654203789,0,3.608191334286674
4344,DWLS,6,800,2,23.366621382652163,-0.9453902583012597,-0.313329047013246,5.01535834647337,15.210380669140674
4345,DWLS,6,800,2,32.68465693568401,-0.9856761564783767,12.882010069200799,3.13379820214265,5.135946126151333
4346,DWLS,6,800,2,25.230814423415165,-0.7540229087037581,5.329106397623439,5.01535834647337,27.39929752028967
4347,DWLS,6,800,2,24.578545041219666,-1.423447131080127,-3.1337982021426596,-4.07439796453426,12.868936330242997
4348,DWLS,6,800,2,25.872647226496664,5.522298148678121,0.313329047013246,0,-11.722988771126005
4349,DWLS,6,800,2,32.91664926814418,1.5645762937668701,1.2533469508069301,6.58465438279663,21.494746968007668
4350,DWLS,6,800,2,22.94353172020001,-2.3693411790311343,-4.07439796453426,0,22.579000340110344
4351,DWLS,6,800,2,10.4173145739625,-9.591168916228007,2.50689082587111,4.38800722994011,0.25038547688967705
4352,DWLS,6,800,2,28.380511771255,-8.565736720616876,2.19347562005322,2.8203306586451897,32.94277973390068
4353,DWLS,6,800,2,11.444572509904013,2.153881778161615,3.4472965420378996,4.70165965778143,12.221831974265001
4354,DWLS,6,800,2,21.229518135337837,-1.0692505104147598,6.58465438279663,0.626661170175034,3.4380671417733417
4355,DWLS,6,800,2,22.22117322893517,3.11502433387012,6.58465438279663,7.21280546294911,25.164567358540335
4356,DWLS,6,800,2,10.514927317600842,8.879584277230999,1.566706762477,-8.15557379307184,20.33963884953268
4357,DWLS,6,800,2,2.465954915616168,2.589178519434368,3.4472965420378996,-5.64290691624741,-16.49153485620967
4358,DWLS,6,800,2,23.815031212436498,-3.552262307070758,-5.64290691624741,0.313329047013246,14.663534940978328
4359,DWLS,6,800,2,37.0456961999975,-3.1165301462362516,-7.52698620998299,1.2533469508069301,34.42681005003967
4360,DWLS,6,800,2,26.399877256499337,-5.2188873138295095,10.043372051147,-4.70165965778142,31.111276567757013
4361,DWLS,6,800,2,17.528553796427833,5.583240973386749,-2.50689082587111,-1.2533469508069301,13.623128424656
4362,DWLS,6,800,2,18.000542570314177,0.9822213743654884,-7.2128054629491,-7.2128054629491,19.014310113929678
4363,DWLS,6,800,2,25.354087115912844,6.234460492206121,-1.8800819591187699,2.50689082587111,21.397401994643
4364,DWLS,6,800,2,32.23912034992834,-2.3420500237476274,-5.64290691624741,-2.50689082587111,9.057959689358334
4365,DWLS,6,800,2,28.176498128585674,1.5812378146112387,0.313329047013246,-3.44729654203789,34.321446296310675
4366,DWLS,6,800,2,15.555813767822668,3.380605874755624,-4.70165965778142,2.19347562005322,19.255365914781
4367,DWLS,6,800,2,27.873829283412167,5.2467856568552405,-0.6266611701750471,11.9347566692275,17.411489088640007
4368,DWLS,6,800,2,8.507831696747497,-4.739613056739131,0.313329047013246,1.88008195911875,-23.588691806957662
4369,DWLS,6,800,2,14.415630861190005,-3.3406004476001367,-4.07439796453426,-5.01535834647337,12.764441727702009
4370,DWLS,6,800,2,27.725007459312,7.67844243867824,2.8203306586451897,-1.56670676247701,19.398034622741665
4371,DWLS,6,800,2,25.48435370842733,0.9778362515204947,-0.6266611701750471,-5.95676301098583,34.92489420417502
4372,DWLS,6,800,2,11.992526024834675,0.3526020953607406,-5.329106397623439,-3.1337982021426596,-2.136761198159328
4373,DWLS,6,800,2,21.43312585395017,-1.5365291087311301,2.19347562005322,-1.8800819591187699,23.89760715062933
4374,DWLS,6,800,2,13.108197658881679,2.559498920800249,0.626661170175034,2.8203306586451897,20.837995320240665
4375,DWLS,6,800,2,18.12471343012867,-0.05759157849988261,2.8203306586451897,2.50689082587111,29.218679006311998
4376,DWLS,6,800,2,15.397205785163498,-3.235914168053633,0,-3.1337982021426596,32.40679136612334
4377,DWLS,6,800,2,27.558437282167336,6.970501910870993,0,-5.329106397623439,21.485336878799
4378,DWLS,6,800,2,21.166604480276668,5.038014965343243,-7.2128054629491,-5.64290691624741,11.84998963048567
4379,DWLS,6,800,2,22.79942172986451,-3.8792257500286365,9.09906757443533,2.8203306586451897,23.945347198264006
4380,DWLS,6,800,2,21.48321865433117,2.8874589472249883,2.50689082587111,3.4472965420378996,11.746397971487669
4381,DWLS,6,800,2,20.936405010951177,2.3122520212314894,-11.9347566692275,1.2533469508069301,14.854069957137671
4382,DWLS,6,800,2,30.298099625818516,-8.80965021472288,-3.1337982021426596,-5.01535834647337,-0.3926506833863234
4383,DWLS,6,800,2,16.056804074891502,1.6339574945767459,0,-4.388007229940119,-0.6231263099769995
4384,DWLS,6,800,2,14.24270500787117,-4.750917844707381,-4.07439796453426,-3.76082876612559,12.409963445005335
4385,DWLS,6,800,2,15.879780463463167,1.7857595858741249,1.2533469508069301,3.13379820214265,-20.21501835829333
4386,DWLS,6,800,2,19.481809935656496,-3.6470445600351313,0.626661170175034,0,13.78983127227601
4387,DWLS,6,800,2,34.59101398318884,-2.0922901625761297,-3.44729654203789,-5.01535834647337,21.587267784038005
4388,DWLS,6,800,2,22.075371361185166,-5.342976581645634,3.4472965420378996,6.58465438279663,-0.1105183218116553
4389,DWLS,6,800,2,21.405452058570347,-2.6081673641533825,4.38800722994011,0.939999445845344,10.929479533430007
4390,DWLS,6,800,2,18.02356640631218,1.2584747909186178,-7.2128054629491,-8.15557379307184,7.385504284929012
4391,DWLS,6,800,2,17.1920546981695,2.352495236653873,7.84124127331122,4.07439796453426,10.62482801580067
4392,DWLS,6,800,2,19.846909012371334,-6.604304464245258,-4.70165965778142,-2.50689082587111,13.969280976602347
4393,DWLS,6,800,2,19.491054744536996,4.105438317169613,-4.07439796453426,-7.52698620998299,40.582083229780004
4394,DWLS,6,800,2,23.47786175987567,3.363802639503491,2.50689082587111,-3.44729654203789,-18.095389960864
4395,DWLS,6,800,2,27.034165093435668,-6.564843913212007,2.50689082587111,6.27067779432138,10.783686092753006
4396,DWLS,6,800,2,17.05013627167634,-5.689469748446877,1.566706762477,2.50689082587111,-0.3527162900393381
4397,DWLS,6,800,2,22.46515931758934,1.528973665274616,3.4472965420378996,2.8203306586451897,-1.2412958820749997
4398,DWLS,6,800,2,21.71476249622434,4.040671757828615,-6.58465438279663,2.19347562005322,-1.9022290920733265
4399,DWLS,6,800,2,23.402124721283833,-5.437701573623374,9.09906757443533,5.95676301098585,24.999394782988997
4400,DWLS,6,800,2,27.877341546118338,-5.632100526020506,2.19347562005322,-4.07439796453426,13.16595849296633
4401,DWLS,8,800,2,18.66616493366467,-5.292029058839132,9.72850853265012,1.2533469508069301,44.88792617389067
4402,DWLS,8,800,2,7.84741802141951,1.0582260371213708,-4.07439796453426,-0.93999944584533,-0.4567893911176698
4403,DWLS,8,800,2,22.067761837935834,-2.62479639228351,4.70165965778143,3.4472965420378996,-2.533546747658988
4404,DWLS,8,800,2,9.010344533526837,0.84121212244187,7.52698620998299,-0.313329047013246,-10.684724611995989
4405,DWLS,8,800,2,26.919148349156508,-1.408744255849137,-4.70165965778142,3.76082876612559,3.045591061251
4406,DWLS,8,800,2,13.493098184718999,-4.2040491572582495,1.566706762477,-0.6266611701750471,10.736008873034663
4407,DWLS,8,800,2,23.150561904486832,4.317869590797496,-0.313329047013246,6.58465438279663,6.96639422197933
4408,DWLS,8,800,2,26.752242168311497,-0.2072522051656256,3.76082876612559,-2.1934756200532,43.66810808883766
4409,DWLS,8,800,2,19.38252563024484,0.5456382229446222,-1.56670676247701,-2.8203306586451897,27.915178384105342
4410,DWLS,8,800,2,18.773314433163677,5.163870164819992,-7.84124127331122,-1.8800819591187699,-8.359223249932658
4411,DWLS,8,800,2,17.429086395991167,1.5781180237084969,-1.2533469508069301,-10.043372051147,4.733253939639008
4412,DWLS,8,800,2,21.793455388306665,7.021186457302125,4.38800722994011,4.07439796453426,-26.73390884959034
4413,DWLS,8,800,2,31.185968569642508,-6.993817095943003,-0.6266611701750471,-1.2533469508069301,41.91068637897568
4414,DWLS,8,800,2,36.89100767953716,2.2459518643311167,-4.07439796453426,-8.78448378958718,24.984044919259336
4415,DWLS,8,800,2,18.012820707292008,4.346400259657115,1.88008195911875,3.13379820214265,35.49652473106934
4416,DWLS,8,800,2,23.11115471205166,3.142702977588119,-9.09906757443533,4.07439796453426,20.297850157172004
4417,DWLS,8,800,2,22.96454800844483,-1.921232238319512,-9.72850853265013,7.84124127331122,34.86266915206168
4418,DWLS,8,800,2,21.203207544678175,-3.8326539163903854,0,3.13379820214265,28.256149673839015
4419,DWLS,8,800,2,21.006263420750997,5.032474803978115,-0.93999944584533,1.566706762477,35.277728703095
4420,DWLS,8,800,2,11.315971084470505,-1.3876320069421273,-1.56670676247701,2.50689082587111,-0.11053291010199029
4421,DWLS,8,800,2,19.16055562419483,-6.8985870547966375,4.38800722994011,-1.56670676247701,6.0278189270366695
4422,DWLS,8,800,2,21.18227329930117,-1.676336611617757,-0.6266611701750471,0.313329047013246,23.311844714067664
4423,DWLS,8,800,2,29.853519164618504,0.1920048716753664,4.07439796453426,1.2533469508069301,12.76838604800734
4424,DWLS,8,800,2,23.387459409762002,7.383949868050618,4.38800722994011,-9.72850853265013,8.838839318814
4425,DWLS,8,800,2,26.889536846519846,3.192480730159125,-2.50689082587111,-5.329106397623439,39.47140107865535
4426,DWLS,8,800,2,18.894529669423676,4.670599065688244,4.70165965778143,-1.8800819591187699,11.068092048793666
4427,DWLS,8,800,2,30.243132463437668,3.560454468296739,7.21280546294911,4.70165965778143,10.704509786743662
4428,DWLS,8,800,2,21.262217661171498,1.245174057138615,2.50689082587111,-2.8203306586451897,31.456805201697673
4429,DWLS,8,800,2,25.315671476007996,-0.5156733143847625,-0.6266611701750471,2.50689082587111,14.87564748078633
4430,DWLS,8,800,2,15.369345336169332,3.3382234085143763,0.626661170175034,5.01535834647337,19.981774749852338
4431,DWLS,8,800,2,20.241802904420997,-0.31930862287325723,-3.44729654203789,2.8203306586451897,24.963400051891664
4432,DWLS,8,800,2,23.860469791529837,-1.880587244717999,1.566706762477,-1.56670676247701,1.2424140421560075
4433,DWLS,8,800,2,21.122705588233,-0.852551456682879,-3.1337982021426596,-5.01535834647337,10.034804298869679
4434,DWLS,8,800,2,32.32060124965751,0.2055877780405002,1.2533469508069301,5.64290691624739,31.676665434461
4435,DWLS,8,800,2,31.241185688153006,-1.8314999613445044,-5.64290691624741,-1.8800819591187699,41.12039551716201
4436,DWLS,8,800,2,16.235758788450667,-8.210307665502,-3.76082876612559,1.2533469508069301,15.39285086018268
4437,DWLS,8,800,2,31.018064808783162,2.2785210913786185,-0.93999944584533,-0.313329047013246,8.17079444186401
4438,DWLS,8,800,2,24.479017457789837,1.463137522260488,-0.6266611701750471,-3.44729654203789,25.353524297734005
4439,DWLS,8,800,2,28.71063455753485,1.99120117337237,5.95676301098585,7.21280546294911,12.279813037451664
4440,DWLS,8,800,2,25.222451362696667,-1.0887660194742605,4.70165965778143,2.19347562005322,14.601556128856997
4441,DWLS,8,800,2,25.920094489828,-0.5745136336653828,-2.1934756200532,1.2533469508069301,40.631078614600675
4442,DWLS,8,800,2,16.50167810725517,0.7097191945092396,3.13379820214265,-5.64290691624741,41.04480471241234
4443,DWLS,8,800,2,25.63114762568384,-8.913939696484254,12.566134685507398,-5.329106397623439,16.672937881199
4444,DWLS,8,800,2,23.763076411773664,1.5018082951261253,6.27067779432138,8.15557379307184,5.764763030070674
4445,DWLS,8,800,2,21.155550394710176,6.027623116063613,-1.56670676247701,-2.1934756200532,10.860533203640665
4446,DWLS,8,800,2,28.71627096552034,2.716249299900872,-0.93999944584533,2.8203306586451897,8.317927537166
4447,DWLS,8,800,2,18.42663910525851,0.6370446428923676,-3.44729654203789,0.939999445845344,8.346175847283996
4448,DWLS,8,800,2,26.89746028486034,-2.893234172284001,2.19347562005322,3.76082876612559,25.174674640698335
4449,DWLS,8,800,2,22.530604661578007,-6.880023654617137,4.70165965778143,-2.50689082587111,9.024781880246007
4450,DWLS,8,800,2,30.383387050150002,-2.1561238845163864,2.19347562005322,-0.93999944584533,9.847543564517004
4451,DWLS,8,800,2,17.263785766806002,-7.904292756544501,-1.2533469508069301,-5.01535834647337,44.323950772822016
4452,DWLS,8,800,2,23.547229849787836,-8.528505291354252,4.70165965778143,5.95676301098585,13.399612892994334
4453,DWLS,8,800,2,14.700070898170845,-2.0267490946203752,-0.93999944584533,-0.6266611701750471,20.036265826973672
4454,DWLS,8,800,2,16.8997974820125,-4.5299993745886304,2.8203306586451897,-4.388007229940119,1.6001066151326757
4455,DWLS,8,800,2,9.584516999359176,-1.1984971173862602,3.4472965420378996,-5.01535834647337,14.690552400706345
4456,DWLS,8,800,2,21.25026116712951,-2.8319204454813756,0.939999445845344,0.313329047013246,4.521387244419676
4457,DWLS,8,800,2,14.742740529753661,1.5048125970547472,-1.8800819591187699,-8.78448378958718,11.908708263185334
4458,DWLS,8,800,2,21.96222161621068,3.453782273623501,5.95676301098585,3.13379820214265,24.417339573670667
4459,DWLS,8,800,2,30.940501513867165,8.283865338127375,-2.1934756200532,3.4472965420378996,-4.559885317012995
4460,DWLS,8,800,2,29.635505151124676,-2.0927487692300044,4.70165965778143,-1.8800819591187699,9.714753701247007
4461,DWLS,8,800,2,9.968033955208345,1.1913498545377403,-1.8800819591187699,0.313329047013246,9.128749003166996
4462,DWLS,8,800,2,22.54600453192934,5.547821787864615,4.38800722994011,2.50689082587111,33.59947604741534
4463,DWLS,8,800,2,9.86222475879467,-5.168057076223128,-2.1934756200532,-3.76082876612559,29.082127873427677
4464,DWLS,8,800,2,18.35225724985601,-1.6021624318003775,0.313329047013246,-5.329106397623439,4.427500115120331
4465,DWLS,8,800,2,23.8092978938515,3.6500447131017495,-9.09906757443533,0.313329047013246,16.70722381251934
4466,DWLS,8,800,2,21.951102634178675,2.1955959185398637,7.52698620998299,0.313329047013246,23.722657292654013
4467,DWLS,8,800,2,8.566526634093501,-0.02519192079325494,-3.44729654203789,-5.95676301098583,3.8806688650803354
4468,DWLS,8,800,2,31.571670379783832,6.766316953627991,-0.93999944584533,-8.78448378958718,26.14449907011901
4469,DWLS,8,800,2,27.05735712590033,1.9834496407206137,2.8203306586451897,1.566706762477,35.717855647791005
4470,DWLS,8,800,2,29.42738811923033,-1.153517179803512,5.64290691624739,-1.56670676247701,6.294475341745673
4471,DWLS,8,800,2,27.2364010131995,1.655720652834869,-8.46998691478709,2.8203306586451897,36.827969824240675
4472,DWLS,8,800,2,22.643235006195013,9.52854590628774,2.50689082587111,-3.1337982021426596,3.3593628649939977
4473,DWLS,8,800,2,23.634753778797666,3.5622792123123634,5.64290691624739,-1.8800819591187699,32.48510477266635
